,Source,Target,BLEU,"Data Size (parallel sentences, K)",dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
623,ita,epo,13.9,101.0,101947.0,0.06242319795862768,0.0015552484478455475,0.0901776749013753,0.0017051441981806481,141373.0,6032.0,191831.0,5987.0,22.21498425652545,20.866293270032468,2264751.0,3878480.0,2127256.0,3511140.0,,,,,,
624,ita,spa,26.4,671.0,671298.0,0.028966277319273794,0.0003936617352032784,0.02777524448138801,0.0004086153352332238,489748.0,11144.0,489424.0,11121.0,25.186315168524267,26.248955009548663,16907523.0,28308568.0,17620871.0,27216306.0,,,,,,
625,ita,fra,24.9,744.0,744432.0,0.028092960030005457,0.0003816426915825312,0.02690689982979027,0.0003855831323927808,525505.0,11904.0,530219.0,12326.0,25.127791389945628,26.4707710039332,18705932.0,31191479.0,19705689.0,31967166.0,,,,,,
626,ita,fr-ca,20.0,,,,,,,,,,,,,,,,,,,,,,
627,ita,glg,19.3,120.0,120462.0,0.057591842405290784,0.0012927565552363954,0.06097648489609692,0.0014313627268634735,156696.0,6096.0,161445.0,6092.0,22.58639238930119,21.979213361890054,2720802.0,4715505.0,2647660.0,4256084.0,,,,,,
628,ita,heb,6.2,121.0,121221.0,0.054291432639295256,0.0015036949100695751,0.09576894938306817,0.0016134726888360628,130261.0,6066.0,188369.0,5886.0,19.792709184052264,16.225827208157007,2399292.0,4034063.0,1966911.0,3648032.0,,,,,,
629,ita,hrv,7.0,80.0,80194.0,0.07209754538975846,0.0021152071459249887,0.12708155372529675,0.0021626269869771345,115533.0,5831.0,175698.0,5739.0,19.98221812105644,17.240205002868045,1602454.0,2756704.0,1382561.0,2653717.0,,,,,,
630,ita,hun,6.7,146.0,146012.0,0.059243891740661275,0.0012375747300969152,0.122405080286466,0.0013194664296966787,174909.0,6310.0,299943.0,6260.0,20.21994767553352,16.782271320165467,2952355.0,5098682.0,2450413.0,4744342.0,,,,,,
631,ita,ind,14.0,146.0,146885.0,0.05385581111346964,0.0012392325335359936,0.05663870861365719,0.0014977475591921678,180900.0,7253.0,167632.0,7335.0,22.868019198692856,20.149586411137964,3358969.0,5852816.0,2959672.0,4897354.0,,,,,,
632,ita,jpn,7.3,179.0,179031.0,0.05139496867697994,0.00113459589439474,0.3219278317351686,0.0009894191481397783,165910.0,6174.0,386287.0,5670.0,18.03116220095961,6.702291781870179,3228137.0,5441585.0,1199918.0,5730635.0,,,,,,
633,ita,kor,9.0,83.0,83911.0,0.08129654624307159,0.0022240179943627623,0.04325542179633847,0.0014903826417745018,118658.0,5719.0,49456.0,3921.0,17.39426296909821,13.625722491687622,1459570.0,2571472.0,1143348.0,2630868.0,,,,,,
634,ita,mkd,9.9,73.0,73015.0,0.0670351621466868,0.00214843306846159,0.09498224257853442,0.002349787217157539,103025.0,5776.0,132037.0,5685.0,21.048825583784154,19.038868725604328,1536880.0,2688471.0,1390123.0,2419368.0,,,,,,
635,ita,nob,13.3,,,,,,,,,,,,,,,,,,,,,,
636,ita,nld,12.8,240.0,240569.0,0.05029765388538653,0.0008688686639340572,0.0622381294709471,0.0009091975909781688,240628.0,7045.0,288469.0,6849.0,19.88651904443216,19.266505659498943,4784080.0,8108245.0,4634924.0,7533016.0,,,,,,
637,ita,pol,7.3,219.0,219293.0,0.05252917976106656,0.0009158794289048592,0.08625499728296612,0.0009457823804949006,229412.0,6820.0,324603.0,6970.0,19.91547837824281,17.16103569197375,4367325.0,7446395.0,3763295.0,7369560.0,,,,,,
638,ita,por,22.8,480.0,480108.0,0.031250565190881534,0.00045992113053186057,0.032436266186021134,0.00047808376019135027,378405.0,9355.0,390656.0,9168.0,25.220869054462746,25.085611987302862,12108741.0,20340444.0,12043803.0,19176556.0,,,,,,
639,ita,pt-br,24.9,,,,,,,,,,,,,,,,,,,,,,
640,ita,ron,13.3,161.0,161759.0,0.05003341934573485,0.0010315927031496622,0.0589054655856997,0.0010828005678226902,185795.0,6571.0,212800.0,6479.0,22.956484646912998,22.333026292200127,3713418.0,6369762.0,3612568.0,5983558.0,,,,,,
641,ita,rus,10.2,303.0,303974.0,0.041454936506788234,0.0006739697247381336,0.07657759528532662,0.0006574120974116006,272770.0,7513.0,435790.0,7411.0,21.64631185561923,18.721433412068137,6579916.0,11147385.0,5690829.0,11272990.0,,,,,,
642,ita,slk,5.4,72.0,72794.0,0.07600274634005891,0.002445874800506208,0.13332234716354066,0.002518321154969898,102948.0,5744.0,154525.0,5637.0,18.60771492155947,15.92209522762865,1354530.0,2348444.0,1159033.0,2238396.0,,,,,,
643,ita,slv,7.1,81.0,81545.0,0.06996646040951136,0.0020161868269423715,0.12163751921809796,0.0021657929202312863,116341.0,5908.0,177221.0,5811.0,20.39132994052364,17.86694463179839,1662811.0,2930284.0,1456960.0,2683082.0,,,,,,
644,ita,srp,2.3,83.0,83320.0,0.07075076417687064,0.002003624024257928,0.13398869821829248,0.0020242686695085372,118369.0,5793.0,190969.0,5744.0,20.07971675468075,17.105880940950552,1673042.0,2891261.0,1425262.0,2837568.0,,,,,,
645,ita,swe,11.9,153.0,153800.0,0.05867021606281229,0.0011783160870925506,0.0877524782294706,0.0012948151737278565,187424.0,6508.0,243873.0,6328.0,20.7707022106632,18.069577373211967,3194534.0,5523136.0,2779101.0,4887184.0,,,,,,
646,ita,tur,4.6,112.0,112630.0,0.06508103716716919,0.0016238479211430985,0.10959864561170177,0.001912422918129052,139069.0,6024.0,194146.0,6081.0,18.972378584746515,15.727843380981975,2136859.0,3709707.0,1771427.0,3179736.0,,,,,,
647,ita,ukr,8.8,144.0,144863.0,0.05858817256462653,0.0012381570290116875,0.1042795031828677,0.0012200978648186976,170534.0,6227.0,259825.0,6077.0,20.092942987512338,17.199843990528983,2910724.0,5029249.0,2491621.0,4980748.0,,,,,,
648,ita,vie,15.3,143.0,143644.0,0.05388073754675556,0.0011986534470508365,0.029968412227098368,0.0012842373450010051,177454.0,6824.0,121457.0,7445.0,22.927925983681877,28.214432903567147,3293459.0,5693055.0,4052834.0,5797215.0,,,,,,
649,ita,cmn,10.7,137.0,,,,,,,,,,,,,,,,,,,,,
650,ita,zh-tw,5.8,,,,,,,,,,,,,,,,,,,,,,
651,jpn,ara,1.4,83.0,83059.0,0.35902137711213195,0.0021319922897135597,0.11321840655575958,0.0025203354634420567,170533.0,5173.0,136323.0,5492.0,5.718754138624352,14.49657472399138,474994.0,2426369.0,1204071.0,2179075.0,,,,,,
652,jpn,bul,1.9,71.0,71117.0,0.3614531713107945,0.0026299855401076765,0.10894776237538624,0.0031088105974538373,137928.0,4969.0,111493.0,5585.0,5.365707214871268,14.389836466667605,381593.0,1889364.0,1023362.0,1796507.0,,,,,,
653,jpn,bos,0.7,36.0,36882.0,0.3708192438559345,0.005153047396039296,0.17421423420424914,0.006341921402116625,70403.0,4639.0,78514.0,5262.0,5.147714332194566,12.21937530502684,189858.0,900244.0,450675.0,829717.0,,,,,,
654,jpn,ces,1.8,105.0,105593.0,0.34898838752828043,0.001893678343804268,0.117573393644371,0.002238651681353259,204540.0,5207.0,159699.0,5728.0,5.550500506662374,12.863466328260396,586094.0,2749675.0,1358292.0,2558683.0,,,,,,
655,jpn,dan,3.1,76.0,76251.0,0.3571021970858544,0.002339280485273952,0.0941755884871005,0.003102379616075759,155578.0,4937.0,106700.0,5699.0,5.713603756016314,14.858690377831108,435668.0,2110478.0,1132990.0,1836977.0,,,,,,
656,jpn,deu,2.7,217.0,217547.0,0.3326104496703729,0.0009449142321599633,0.07556316884817463,0.0011974924617972945,422540.0,5880.0,237057.0,6307.0,5.839542719504291,14.42080561901566,1270375.0,6222787.0,3137203.0,5266839.0,,,,,,
657,jpn,ell,2.5,69.0,69478.0,0.3549389963505435,0.0026496032006821965,0.0985716007449458,0.002547437210035941,145109.0,4959.0,112049.0,5459.0,5.884279915944616,16.360963182590172,408828.0,1871601.0,1136727.0,2142938.0,,,,,,
658,jpn,eng,7.9,851.0,851706.0,0.29713620162619325,0.000234335847817814,0.02267663399232219,0.00045837199000509354,1954690.0,7396.0,411468.0,12774.0,7.723828410273027,21.30432449695083,6578431.0,31561539.0,18145021.0,27868195.0,,,,,,
659,jpn,epo,2.2,48.0,48733.0,0.3730882862324008,0.0039901525350511885,0.12723821756492099,0.0051999120163310035,91554.0,4757.0,80042.0,5390.0,5.035499558820511,12.908542466090742,245395.0,1192185.0,629072.0,1036556.0,,,,,,
660,jpn,spa,6.0,219.0,219260.0,0.32215700442866296,0.0009203727470738852,0.04562947764435546,0.0010177053905803797,456539.0,5917.0,181735.0,6372.0,6.463249110644896,18.164927483353093,1417132.0,6428917.0,3982842.0,6261144.0,,,,,,
