,Source,Target,BLEU,"Data Size (parallel sentences, K)",dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
438,glg,ces,2.9,54.0,54156.0,0.09299113404394764,0.0036453737151592243,0.15351190074222326,0.0033863331663870266,87118.0,5523.0,125027.0,5524.0,17.298951178078145,15.038869192702565,936842.0,1515071.0,814445.0,1631263.0,,,,,,
439,glg,dan,7.4,44.0,44177.0,0.0951853852932807,0.004211431027073485,0.12392927472496885,0.0044215780167668455,75931.0,5439.0,89050.0,5434.0,18.05729225615139,16.2653643298549,797717.0,1291485.0,718555.0,1228973.0,,,,,,
440,glg,deu,5.3,80.0,80842.0,0.08658747471094183,0.0028492944496707434,0.11463439384401584,0.002791168887900807,107254.0,5679.0,133301.0,5725.0,15.322208752875982,14.384057791741915,1238678.0,1993125.0,1162836.0,2051112.0,,,,,,
441,glg,ell,8.5,48.0,48685.0,0.08629888247845048,0.0033955212259008933,0.10680596461598664,0.0029471342459180413,83077.0,5451.0,103715.0,5405.0,19.773359350929447,19.94577385231591,962666.0,1605350.0,971060.0,1833985.0,,,,,,
442,glg,eng,23.4,446.0,446151.0,0.032798486210913406,0.0004849524400836757,0.030420818943968336,0.0004862222042770528,354793.0,8345.0,316783.0,7996.0,24.24595932767157,23.34044303386073,10817359.0,17207873.0,10413362.0,16445156.0,,,,,,
443,glg,epo,9.2,46.0,46309.0,0.08594252466554278,0.0034374147466580693,0.1122448215876152,0.0035610691729294187,83249.0,5544.0,104980.0,5516.0,20.91729469433588,20.196441296508237,968659.0,1612840.0,935277.0,1548973.0,,,,,,
444,glg,spa,34.4,610.0,610824.0,0.029542656908534238,0.00036026569934579354,0.025425294905707062,0.00034752876352586184,455706.0,8761.0,424583.0,8876.0,25.253356122221785,27.338866842167306,15425356.0,24318163.0,16699236.0,25540332.0,,,,,,
445,glg,fra,16.0,154.0,154872.0,0.05586305302447461,0.001196358976903921,0.04764936480273083,0.001057783084148365,183850.0,6292.0,169294.0,6363.0,21.250348675034868,22.94095769409577,3291084.0,5259291.0,3552912.0,6015411.0,,,,,,
446,glg,fr-ca,15.2,,,,,,,,,,,,,,,,,,,,,,
447,glg,heb,2.5,41.0,41858.0,0.09732337670556318,0.004588421089255695,0.15177692940266027,0.004585996615362021,70743.0,5407.0,93944.0,5371.0,17.36552152515648,14.787161355057574,726886.0,1178401.0,618961.0,1171174.0,,,,,,
448,glg,hrv,3.5,33.0,33940.0,0.10546185657087292,0.005141385721321051,0.1701277048279094,0.0051219008634546285,67351.0,5387.0,94386.0,5433.0,18.81641131408368,16.346346493812607,638629.0,1047772.0,554795.0,1060739.0,,,,,,
449,glg,hun,2.8,50.0,50347.0,0.0948886044576308,0.0037890610973154095,0.17772006890160574,0.0036421079759827854,83921.0,5487.0,135776.0,5455.0,17.566409120702325,15.174449321707352,884416.0,1448116.0,763988.0,1497759.0,,,,,,
450,glg,ind,9.8,56.0,56200.0,0.08080541056202394,0.002753443145766099,0.08107917945701855,0.003176680935982985,98426.0,5643.0,89883.0,5737.0,21.67370106761566,19.725676156583628,1218062.0,2049434.0,1108583.0,1805973.0,,,,,,
451,glg,ita,19.3,120.0,120462.0,0.06097648489609692,0.0014313627268634735,0.057591842405290784,0.0012927565552363954,161445.0,6092.0,156696.0,6096.0,21.979213361890054,22.58639238930119,2647660.0,4256084.0,2720802.0,4715505.0,,,,,,
452,glg,jpn,3.6,50.0,50922.0,0.0957258153451836,0.004259675335176628,0.3665536317314769,0.003577514444468708,75518.0,5426.0,104095.0,4751.0,15.492301952005027,5.576823376929421,788899.0,1273806.0,283983.0,1328017.0,,,,,,
453,glg,kor,4.2,28.0,28478.0,0.12640215198386012,0.0070601528764847234,0.05818227002250417,0.0028191601297466746,56388.0,5286.0,21071.0,2331.0,15.664723646323473,12.71700962146218,446100.0,748709.0,362155.0,826842.0,,,,,,
454,glg,mkd,5.6,35.0,35727.0,0.09283481128558718,0.004574867255442464,0.12707835057487826,0.004575541634809937,68236.0,5422.0,88200.0,5416.0,20.57340386822291,19.426764071990373,735026.0,1185171.0,694060.0,1183685.0,,,,,,
455,glg,nob,6.9,,,,,,,,,,,,,,,,,,,,,,
456,glg,nld,6.5,66.0,66259.0,0.08643023115123435,0.003044982472090848,0.09610264225828673,0.0030270482457162907,97864.0,5573.0,107703.0,5583.0,17.088833215110398,16.91404941215533,1132289.0,1830224.0,1120708.0,1844371.0,,,,,,
457,glg,pol,4.3,65.0,65374.0,0.08756522527825443,0.003198659652885345,0.14231395868137686,0.0027530635566772104,94613.0,5590.0,137662.0,5606.0,16.527763330987856,14.796585798635546,1080486.0,1747607.0,967312.0,2036277.0,,,,,,
458,glg,por,22.4,227.0,227507.0,0.04217398465835378,0.0007965224888958454,0.04091826817066997,0.0007724003003287128,236072.0,7043.0,232519.0,6980.0,24.603963834079828,24.97735454293714,5597574.0,8842186.0,5682523.0,9036765.0,,,,,,
459,glg,pt-br,23.7,,,,,,,,,,,,,,,,,,,,,,
460,glg,ron,7.7,56.0,56079.0,0.081067242453644,0.002982570553174552,0.0945481932866606,0.002809705872134213,93412.0,5575.0,110472.0,5580.0,20.547406337488187,20.835250271937802,1152278.0,1869193.0,1168420.0,1985973.0,,,,,,
461,glg,rus,5.9,84.0,84460.0,0.07435525212728633,0.002356300877033009,0.1321507355480881,0.0021361417094300232,111046.0,5685.0,172171.0,5623.0,17.682358512905516,15.42550319677954,1493452.0,2412680.0,1302838.0,2632316.0,,,,,,
462,glg,slk,1.7,29.0,29118.0,0.11283109935161224,0.006369744722882229,0.1892527587833578,0.005816151389401873,58209.0,5359.0,85853.0,5354.0,17.717391304347824,15.57943540078302,515895.0,841321.0,453642.0,920540.0,,,,,,
463,glg,slv,3.1,33.0,33881.0,0.10487456831140282,0.0049697223569528355,0.16700131185462808,0.004787341799144889,67173.0,5410.0,97895.0,5388.0,18.90463681709513,17.30152592898675,640508.0,1088592.0,586193.0,1125468.0,,,,,,
464,glg,srp,0.2,39.0,39519.0,0.09660535210936612,0.004192672278933398,0.17925915375519466,0.003903823197595362,73994.0,5454.0,120823.0,5360.0,19.38158860295048,17.05541638199347,765941.0,1300841.0,674013.0,1373013.0,,,,,,
465,glg,swe,4.3,54.0,54302.0,0.08952275912312742,0.00345374638492484,0.12714677663178536,0.0035505997757447672,88474.0,5534.0,108163.0,5475.0,18.199790062981105,15.665979153622336,988285.0,1602318.0,850694.0,1541993.0,,,,,,
466,glg,tur,2.3,43.0,43313.0,0.09909307175953504,0.004299659126123334,0.15805607788543696,0.004680275955276214,75686.0,5439.0,102295.0,5430.0,17.63412832175098,14.942557661672016,763787.0,1264984.0,647207.0,1160188.0,,,,,,
467,glg,ukr,3.9,51.0,51273.0,0.095422713639414,0.0038297035165359883,0.1587333210863901,0.003522777175181492,83609.0,5470.0,122698.0,5479.0,17.088838179938758,15.0758098804439,876196.0,1428309.0,772982.0,1555307.0,,,,,,
468,glg,vie,9.4,58.0,58599.0,0.07917610279829751,0.0026907958197824487,0.038292706691929926,0.0023623087243492,101458.0,5646.0,61701.0,5777.0,21.86764279253912,27.497039198621135,1281422.0,2098264.0,1611299.0,2445489.0,,,,,,
469,glg,cmn,5.8,46.0,,,,,,,,,,,,,,,,,,,,,
470,glg,zh-tw,4.2,,,,,,,,,,,,,,,,,,,,,,
471,heb,ara,3.4,68.0,68302.0,0.11748601445990345,0.0027867713220644,0.11463524780407411,0.0027728078325124864,125693.0,5550.0,127429.0,5590.0,15.663596966413868,16.27483821850019,1069855.0,1991552.0,1111604.0,2016007.0,,,,,,
472,heb,bul,5.7,58.0,58167.0,0.1307009510985955,0.003507388170536261,0.1103842636886266,0.003268673453473292,108329.0,5434.0,104299.0,5512.0,14.249161895920368,16.244124675503294,828831.0,1549301.0,944872.0,1686311.0,,,,,,
473,heb,bos,1.8,30.0,30165.0,0.17513525296763838,0.006645909762977691,0.1948236992906852,0.00657607238273064,70700.0,5268.0,81493.0,5297.0,13.382662025526272,13.86676611967512,403688.0,792668.0,418291.0,805496.0,,,,,,
474,heb,ces,3.7,72.0,72677.0,0.123368689675373,0.0029868478522538963,0.13020847663481608,0.002931944378554475,122986.0,5546.0,132509.0,5624.0,13.716829258224747,14.002614307139812,996898.0,1856807.0,1017668.0,1918181.0,,,,,,
475,heb,dan,6.1,55.0,55865.0,0.13062071311988718,0.0036216539860099007,0.1088108178753628,0.003682368724727693,105959.0,5456.0,96577.0,5495.0,14.520647990691847,15.887729347534234,811196.0,1506494.0,887568.0,1492246.0,,,,,,
476,heb,deu,5.4,109.0,109703.0,0.10754767976290416,0.0021815091755821663,0.09110073167035353,0.00223404092363924,150016.0,5617.0,140062.0,5688.0,12.715048813614944,14.014575718075163,1394879.0,2574823.0,1537441.0,2546059.0,,,,,,
477,heb,ell,6.3,56.0,56833.0,0.12886891927608607,0.0033628663155033465,0.10254183131093504,0.00279422366785732,111168.0,5493.0,107668.0,5461.0,15.178575827424206,18.47502331391973,862644.0,1633428.0,1049991.0,1954389.0,,,,,,
478,heb,eng,25.7,545.0,545744.0,0.04631815259776792,0.0004053596845797817,0.023056249482968017,0.00045216350177601153,495209.0,7965.0,288464.0,8609.0,19.590626740742916,22.925245169896513,10691467.0,19649216.0,12511315.0,19039573.0,,,,,,
479,heb,epo,4.2,39.0,39004.0,0.15503644390663554,0.00533851470478848,0.1295748648495922,0.00560788940566118,81998.0,5311.0,75669.0,5409.0,13.560019485181007,14.972284893857038,528895.0,994846.0,583979.0,964534.0,,,,,,
480,heb,spa,15.3,153.0,153353.0,0.08809198384878059,0.0012897167750806208,0.048023073078954405,0.00131405505069378,219717.0,5961.0,148758.0,6400.0,16.26428566770784,20.19938312259949,2494177.0,4621945.0,3097636.0,4870420.0,,,,,,
481,heb,fra,13.6,136.0,136974.0,0.09182527368227276,0.0015274022935460366,0.04733399160701061,0.0013772719305410331,192042.0,5878.0,127322.0,6121.0,15.268481609648545,19.63777067180633,2091385.0,3848364.0,2689864.0,4444293.0,,,,,,
482,heb,fr-ca,10.3,,,,,,,,,,,,,,,,,,,,,,
483,heb,glg,5.1,41.0,41858.0,0.15177692940266027,0.004585996615362021,0.09732337670556318,0.004588421089255695,93944.0,5371.0,70743.0,5407.0,14.787161355057574,17.36552152515648,618961.0,1171174.0,726886.0,1178401.0,,,,,,
484,heb,hrv,2.5,41.0,41487.0,0.1496435161119424,0.004631397849462366,0.1565723345273911,0.004572382639353849,90105.0,5384.0,99350.0,5395.0,14.513727191650396,15.294694723648375,602131.0,1162500.0,634531.0,1179910.0,,,,,,
485,heb,hun,3.2,65.0,65954.0,0.12820364307040946,0.0033128888475340034,0.16064775657087654,0.0032909547176828424,112886.0,5483.0,141691.0,5504.0,13.350532189101493,13.372926585195742,880521.0,1655051.0,881998.0,1672463.0,,,,,,
486,heb,ind,8.9,63.0,63296.0,0.12301169628139733,0.002821446659489615,0.07347140176138428,0.003410966244608057,124702.0,5543.0,79512.0,5748.0,16.01587778058645,17.097715495449947,1013741.0,1964595.0,1082217.0,1685153.0,,,,,,
487,heb,ita,11.2,121.0,121221.0,0.09576894938306817,0.0016134726888360628,0.054291432639295256,0.0015036949100695751,188369.0,5886.0,130261.0,6066.0,16.225827208157007,19.792709184052264,1966911.0,3648032.0,2399292.0,4034063.0,,,,,,
488,heb,jpn,4.1,82.0,82041.0,0.11737139758438407,0.002893205818937252,0.34809923755858513,0.002286387350813919,122074.0,5515.0,156417.0,4946.0,12.677393010811667,5.4770907229312185,1040066.0,1906190.0,449346.0,2163238.0,,,,,,
489,heb,kor,4.5,43.0,43724.0,0.15479918361264128,0.00510379973075049,0.045821820596874466,0.002400749090038651,85175.0,5300.0,23665.0,2728.0,12.584141432622815,11.81175098344159,550229.0,1038442.0,516457.0,1136312.0,,,,,,
490,heb,mkd,4.6,42.0,42893.0,0.14195821835609945,0.004330780048110824,0.11573240539645888,0.004310619941559887,92857.0,5374.0,86007.0,5538.0,15.249924230060849,17.325764110694053,654115.0,1240885.0,743154.0,1284734.0,,,,,,
491,heb,nob,5.4,,,,,,,,,,,,,,,,,,,,,,
492,heb,nld,6.5,86.0,86933.0,0.11431841571860188,0.0025027002818830838,0.08230355166655981,0.0024553795971482325,134739.0,5605.0,118100.0,5736.0,13.557900912196748,16.50618292248053,1178629.0,2239581.0,1434932.0,2336095.0,,,,,,
493,heb,pol,3.7,84.0,84210.0,0.11725900650719125,0.00277100393695904,0.1248121480282451,0.002586546341476989,129419.0,5585.0,140026.0,5577.0,13.106543165894784,13.322574516090725,1103702.0,2015515.0,1121894.0,2156157.0,,,,,,
494,heb,por,13.7,133.0,133567.0,0.08805194667860439,0.0014099032153256385,0.05073735948657635,0.001403932169006824,199839.0,5932.0,139212.0,6057.0,16.991906683537106,20.54232707180666,2269558.0,4207381.0,2743777.0,4314311.0,,,,,,
495,heb,pt-br,15.0,,,,,,,,,,,,,,,,,,,,,,
496,heb,ron,6.3,67.0,67831.0,0.11799127413910915,0.002530117791090029,0.0829972738768306,0.0024330387116989005,131407.0,5551.0,112434.0,5653.0,16.418761333313675,19.971266824903072,1113701.0,2193969.0,1354671.0,2323432.0,,,,,,
497,heb,rus,8.0,131.0,131378.0,0.09304197058348948,0.0016178466511299814,0.10188578085361792,0.0015435393905398978,181058.0,5798.0,206756.0,6065.0,14.812084215013169,15.446208649850053,1945982.0,3583776.0,2029292.0,3929281.0,,,,,,
498,heb,slk,1.9,36.0,36947.0,0.15538782565301645,0.0056394234500089825,0.1699046301020159,0.005251672072653274,77222.0,5305.0,86921.0,5275.0,13.450699650851217,13.846509865482991,496963.0,940699.0,511587.0,1004442.0,,,,,,
499,heb,slv,2.6,38.0,38755.0,0.15409858843360189,0.005171184367409171,0.15982914221070094,0.004931580492006068,84289.0,5352.0,94518.0,5394.0,14.113817571926205,15.259166559153655,546981.0,1034966.0,591369.0,1093767.0,,,,,,
