,Source,Target,BLEU,"Data Size (parallel sentences, K)",dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
511,hrv,ces,7.0,63.0,63902.0,0.1388696262357336,0.0030241322229372985,0.13813705318073652,0.002994354561878225,134573.0,5667.0,130379.0,5574.0,15.164783574848988,14.770085443335107,969060.0,1873926.0,943838.0,1861503.0,,,,,,
512,hrv,dan,6.5,43.0,43287.0,0.15963050950406305,0.003945094315562879,0.1263817603452554,0.004366310559964266,112483.0,5476.0,90664.0,5435.0,16.27846697622843,16.572689260054982,704646.0,1388053.0,717382.0,1244758.0,,,,,,
513,hrv,deu,5.8,87.0,87640.0,0.127180009644497,0.0023679007278430675,0.10624463582822813,0.002570813967019653,163780.0,5746.0,143596.0,6009.0,14.693986764034689,15.421725239616613,1287781.0,2426622.0,1351560.0,2337392.0,,,,,,
514,hrv,ell,6.6,43.0,43565.0,0.15040899173910988,0.00373049017112071,0.11265223517478787,0.0032869524741400004,111338.0,5466.0,94182.0,5395.0,16.991506943647426,19.190680592218524,740235.0,1465223.0,836042.0,1641338.0,,,,,,
515,hrv,eng,24.4,259.0,259498.0,0.07271276802363592,0.0007238763203824357,0.038155586568494035,0.0008028650435047153,376252.0,6984.0,219597.0,7231.0,19.94041187215316,22.178606386176387,5174497.0,9648057.0,5755304.0,9006495.0,,,,,,
516,hrv,epo,4.4,29.0,29259.0,0.18458909263925505,0.006530871649907,0.1484872783080279,0.006566176470588235,76040.0,5323.0,68888.0,5358.0,14.079155131754332,15.856044294063365,411942.0,815052.0,463932.0,816000.0,,,,,,
517,hrv,spa,12.6,94.0,94295.0,0.12072724684409734,0.0018948016116145407,0.0644044045849181,0.0019390900695294285,193357.0,5777.0,121428.0,5877.0,16.985015112148044,19.9946868868975,1601602.0,3048868.0,1885399.0,3030803.0,,,,,,
518,hrv,fra,9.9,85.0,85047.0,0.12624458667935856,0.002244202313936528,0.06553814444928334,0.002186974394127514,168699.0,5722.0,106396.0,5781.0,15.712335532117535,19.088515761872852,1336287.0,2549681.0,1623421.0,2643378.0,,,,,,
519,hrv,fr-ca,7.8,,,,,,,,,,,,,,,,,,,,,,
520,hrv,glg,5.7,33.0,33940.0,0.1701277048279094,0.0051219008634546285,0.10546185657087292,0.005141385721321051,94386.0,5433.0,67351.0,5387.0,16.346346493812607,18.81641131408368,554795.0,1060739.0,638629.0,1047772.0,,,,,,
521,hrv,heb,1.5,41.0,41487.0,0.1565723345273911,0.004572382639353849,0.1496435161119424,0.004631397849462366,99350.0,5395.0,90105.0,5384.0,15.294694723648375,14.513727191650396,634531.0,1179910.0,602131.0,1162500.0,,,,,,
522,hrv,hun,4.3,58.0,58438.0,0.1438794831513712,0.0031134590861666357,0.16499040630864276,0.0031683120915647323,134724.0,5640.0,148675.0,5559.0,16.023255415996438,15.419983572333072,936367.0,1811490.0,901113.0,1754562.0,,,,,,
523,hrv,ind,8.2,47.0,47104.0,0.14832418352756874,0.0032185598406642077,0.08635102808732091,0.003706669156764224,128010.0,5559.0,76924.0,5597.0,18.322053328804348,18.911960767663047,863042.0,1727170.0,890829.0,1509981.0,,,,,,
524,hrv,ita,10.4,80.0,80194.0,0.12708155372529675,0.0021626269869771345,0.07209754538975846,0.0021152071459249887,175698.0,5739.0,115533.0,5831.0,17.240205002868045,19.98221812105644,1382561.0,2653717.0,1602454.0,2756704.0,,,,,,
525,hrv,jpn,1.8,48.0,48151.0,0.15445738094558098,0.004667489918049067,0.3663619507895257,0.003770102008482137,97348.0,5405.0,96425.0,4771.0,13.089198562854355,5.46605470291375,630258.0,1158010.0,263196.0,1265483.0,,,,,,
526,hrv,kor,4.0,27.0,27662.0,0.19166945316438008,0.00656102397111215,0.049117543717397766,0.002744298983295925,76810.0,5291.0,18173.0,2361.0,14.487094208661704,13.37538861976719,400742.0,806429.0,369990.0,860329.0,,,,,,
527,hrv,mkd,14.1,52.0,52353.0,0.13233439555224083,0.002967460701485443,0.10255463219452139,0.0030762316162700693,126867.0,5544.0,106624.0,5544.0,18.311940098943708,19.859033866254084,958685.0,1868264.0,1039680.0,1802205.0,,,,,,
528,hrv,nob,5.3,,,,,,,,,,,,,,,,,,,,,,
529,hrv,nld,6.1,65.0,65007.0,0.1385565468516322,0.0032142952220780533,0.09557515741750504,0.0032901525380755556,128964.0,5554.0,98069.0,5580.0,14.317965757533806,15.784346301167568,930768.0,1727906.0,1026093.0,1695970.0,,,,,,
530,hrv,pol,5.4,71.0,71529.0,0.13605022955968504,0.0028707373879979397,0.13992955554206796,0.002725101881152279,141734.0,5602.0,142940.0,5601.0,14.564400452963135,14.281116749849712,1041777.0,1951415.0,1021514.0,2055336.0,,,,,,
531,hrv,por,12.1,85.0,85373.0,0.11837227502548628,0.001955901707565459,0.06665841235894983,0.002031670675391332,183924.0,5781.0,118442.0,5803.0,18.199852412355195,20.81278624389444,1553776.0,2955670.0,1776850.0,2856270.0,,,,,,
532,hrv,pt-br,12.6,,,,,,,,,,,,,,,,,,,,,,
533,hrv,ron,7.3,51.0,51221.0,0.1420457692295162,0.003008075665474336,0.09585135257738196,0.003075032818660505,130801.0,5483.0,101423.0,5486.0,17.977723980398665,20.658089455496768,920837.0,1822760.0,1058128.0,1784046.0,,,,,,
534,hrv,rus,8.3,85.0,85888.0,0.12682400867990154,0.0022546755284126,0.1313522304309124,0.0021484377161487336,168672.0,5746.0,174862.0,5824.0,15.484922224292099,15.49977878166915,1329969.0,2548482.0,1331245.0,2710807.0,,,,,,
535,hrv,slk,4.6,35.0,35635.0,0.16449091485374612,0.005285812485924989,0.17091507437371478,0.005064252586006371,88744.0,5375.0,91095.0,5334.0,15.139806370141716,14.956755998316266,539507.0,1016873.0,532984.0,1053265.0,,,,,,
536,hrv,slv,12.6,53.0,53346.0,0.13953369797983525,0.0030618554922206827,0.1415710412619991,0.0030330590188252745,128623.0,5501.0,138116.0,5496.0,17.27975855734263,18.288062835076673,921806.0,1796623.0,975595.0,1812032.0,,,,,,
537,hrv,srp,11.7,205.0,205175.0,0.07424450758326291,0.000821742707033475,0.08179471159328802,0.0008245096017455173,322247.0,6574.0,353605.0,6709.0,21.15437065919337,21.070203484830024,4340348.0,8000071.0,4323079.0,8136958.0,,,,,,
538,hrv,swe,6.0,56.0,56793.0,0.14309837164507125,0.002988772083437889,0.1213871297372284,0.003291234031205113,134912.0,5598.0,114277.0,5529.0,16.600496540066562,16.576444280104944,942792.0,1873010.0,941426.0,1679917.0,,,,,,
539,hrv,tur,1.9,42.0,42175.0,0.15972076430585294,0.004304360890810043,0.15860606628274654,0.004804705225313274,102707.0,5429.0,98213.0,5506.0,15.246970954356847,14.682299940723178,643041.0,1261279.0,619226.0,1145960.0,,,,,,
540,hrv,ukr,6.9,55.0,55749.0,0.14636228806981427,0.003363850382474791,0.15115061022247347,0.003206441911905577,122567.0,5514.0,127267.0,5523.0,15.02129186173743,15.103194676137688,837422.0,1639193.0,841988.0,1722470.0,,,,,,
541,hrv,vie,9.4,46.0,46750.0,0.1489594148101355,0.003297467597019364,0.042712538668549634,0.003007145319421593,128985.0,5566.0,52868.0,5836.0,18.52207486631016,26.476213903743314,865907.0,1687962.0,1237763.0,1940711.0,,,,,,
542,hrv,cmn,4.8,42.0,,,,,,,,,,,,,,,,,,,,,
543,hrv,zh-tw,2.9,,,,,,,,,,,,,,,,,,,,,,
544,hun,ara,1.6,60.0,60661.0,0.16438705415091223,0.003365105649065752,0.12801598162674138,0.0032105350676333525,148298.0,5869.0,118615.0,5464.0,14.871614381563113,15.274459702279882,902127.0,1744076.0,926564.0,1701897.0,,,,,,
545,hun,bul,5.6,68.0,68595.0,0.15742627657883004,0.0030390030848172016,0.1072649879896986,0.003002827534223363,151488.0,5572.0,116372.0,5653.0,14.028413149646475,15.816050732560685,962279.0,1833496.0,1084902.0,1882559.0,,,,,,
546,hun,bos,2.6,39.0,39139.0,0.19529991711697364,0.005119595918587544,0.18399991568178306,0.004795461380280089,107920.0,5599.0,104746.0,5310.0,14.11855182809985,14.544878509926159,552586.0,1093641.0,569272.0,1107297.0,,,,,,
547,hun,dan,5.9,69.0,69597.0,0.1548399275588879,0.002785128245957682,0.10889043189990906,0.00303353511483124,157488.0,5632.0,117460.0,5566.0,14.614164403638089,15.499216920269554,1017102.0,2022169.0,1078699.0,1834823.0,,,,,,
548,hun,deu,7.0,192.0,192730.0,0.1201339100341117,0.001171112651580893,0.08233526701790339,0.0012833663186361706,339077.0,6440.0,255122.0,6919.0,14.644798422663829,16.077284283712967,2822492.0,5499044.0,3098575.0,5391290.0,,,,,,
549,hun,ell,5.5,64.0,64636.0,0.1561047987193003,0.0031325713477666933,0.10105975088255004,0.0024803286616258626,151924.0,5804.0,117028.0,5488.0,15.056903273717433,17.915836376013367,973218.0,1852791.0,1158008.0,2212610.0,,,,,,
550,hun,eng,16.7,488.0,488318.0,0.07885838508836016,0.0005181090887696753,0.03386861899819977,0.0006105906412586321,733553.0,9229.0,357776.0,10231.0,19.049381755331567,21.632712699511384,9302156.0,17812851.0,10563643.0,16755907.0,,,,,,
551,hun,epo,6.5,57.0,57398.0,0.1734232164583157,0.0034375908421126486,0.12647320342344948,0.003608795444000904,141543.0,5487.0,112795.0,5577.0,14.219502421687169,15.537980417436149,816171.0,1596176.0,891849.0,1545391.0,,,,,,
552,hun,spa,10.8,167.0,167286.0,0.11995420136260407,0.0012376637638064547,0.05408006170613205,0.0012830656544615346,316919.0,6280.0,173039.0,6412.0,15.793312052413233,19.127016008512367,2642000.0,5074076.0,3199682.0,4997406.0,,,,,,
553,hun,fra,10.9,164.0,164733.0,0.1220673071598966,0.0012906835224372815,0.054610005854335904,0.0012043193703614786,319659.0,6575.0,178074.0,6461.0,15.896699507688199,19.794643453345717,2618711.0,5094200.0,3260831.0,5364856.0,,,,,,
554,hun,fr-ca,9.3,,,,,,,,,,,,,,,,,,,,,,
555,hun,glg,3.9,50.0,50347.0,0.17772006890160574,0.0036421079759827854,0.0948886044576308,0.0037890610973154095,135776.0,5455.0,83921.0,5487.0,15.174449321707352,17.566409120702325,763988.0,1497759.0,884416.0,1448116.0,,,,,,
556,hun,heb,2.1,65.0,65954.0,0.16064775657087654,0.0032909547176828424,0.12820364307040946,0.0033128888475340034,141691.0,5504.0,112886.0,5483.0,13.372926585195742,13.350532189101493,881998.0,1672463.0,880521.0,1655051.0,,,,,,
557,hun,hrv,3.6,58.0,58438.0,0.16499040630864276,0.0031683120915647323,0.1438794831513712,0.0031134590861666357,148675.0,5559.0,134724.0,5640.0,15.419983572333072,16.023255415996438,901113.0,1754562.0,936367.0,1811490.0,,,,,,
558,hun,ind,6.6,70.0,70813.0,0.1518866881748658,0.002465310959715843,0.07743301430359059,0.0028993230463802704,175886.0,5758.0,95419.0,5865.0,16.35304252044116,17.401861240167765,1158008.0,2335608.0,1232278.0,2022886.0,,,,,,
559,hun,ita,8.2,146.0,146012.0,0.122405080286466,0.0013194664296966787,0.059243891740661275,0.0012375747300969152,299943.0,6260.0,174909.0,6310.0,16.782271320165467,20.21994767553352,2450413.0,4744342.0,2952355.0,5098682.0,,,,,,
560,hun,jpn,4.4,99.0,99686.0,0.1457007105296951,0.0024254627430198273,0.34837553472251764,0.0019510911608107645,178135.0,5570.0,188367.0,5072.0,12.264600846658508,5.4240414902794765,1222609.0,2296469.0,540701.0,2599571.0,,,,,,
561,hun,kor,6.2,49.0,49720.0,0.1803383179355847,0.0041750974539807705,0.05060738196907737,0.0024626963255699073,126470.0,5759.0,33599.0,3729.0,14.104847144006436,13.353077232502013,701293.0,1379369.0,663915.0,1514194.0,,,,,,
562,hun,mkd,3.9,47.0,47880.0,0.1665350112339895,0.0037647791343349787,0.11430083632105738,0.003967274810486994,121855.0,5466.0,94590.0,5547.0,15.282121971595656,17.28389724310777,731708.0,1451878.0,827553.0,1398189.0,,,,,,
563,hun,nob,4.5,,,,,,,,,,,,,,,,,,,,,,
564,hun,nld,6.0,121.0,121366.0,0.13680397267085193,0.001820528670573596,0.08339225394751518,0.0017793107307246914,236894.0,6117.0,167481.0,5851.0,14.26784272366231,16.547896445462484,1731631.0,3360013.0,2008352.0,3288352.0,,,,,,
565,hun,pol,4.3,126.0,126850.0,0.1325639133428619,0.0016716416560893985,0.11372602807780745,0.001643978985492278,241609.0,5916.0,210604.0,5969.0,14.368033109972409,14.598770201024832,1822585.0,3539036.0,1851854.0,3630825.0,,,,,,
566,hun,por,9.7,148.0,148377.0,0.1193847719327534,0.001339372479879918,0.057168532511925066,0.0013071232420134337,300350.0,6471.0,171193.0,6314.0,16.955559150003033,20.181914986824104,2515815.0,4831367.0,2994532.0,4830455.0,,,,,,
567,hun,pt-br,9.9,,,,,,,,,,,,,,,,,,,,,,
568,hun,ron,7.1,87.0,87958.0,0.13947218748648318,0.0019254340069097954,0.07940817674603858,0.0018633230675186687,216042.0,6015.0,145940.0,5755.0,17.610643716319153,20.89458605243412,1548997.0,3123971.0,1837846.0,3088568.0,,,,,,
569,hun,rus,5.8,149.0,149514.0,0.12668653607033006,0.001443597296788225,0.1096201880056703,0.0013076806754373867,278757.0,6139.0,246603.0,5889.0,14.716802439905296,15.046169589469883,2200368.0,4252571.0,2249613.0,4503393.0,,,,,,
570,hun,slk,3.4,56.0,56197.0,0.16840228589527392,0.0036652048219688866,0.15047927234143682,0.0032810870059569717,136113.0,5709.0,125370.0,5454.0,14.382636083776712,14.825310959659767,808261.0,1557621.0,833138.0,1662254.0,,,,,,
571,hun,slv,4.2,55.0,55097.0,0.1705416396463009,0.003426425945304641,0.14979090786456226,0.003163309976190325,140696.0,5753.0,138800.0,5499.0,14.9735012795615,16.81806631940033,824995.0,1679009.0,926625.0,1738369.0,,,,,,
572,hun,srp,1.2,53.0,53429.0,0.1736509628758218,0.0035748040009469842,0.16434749093162065,0.003351993068655946,141707.0,5753.0,136875.0,5455.0,15.273447004435791,15.587770686331394,816045.0,1609319.0,832839.0,1627390.0,,,,,,
573,hun,swe,5.3,88.0,88872.0,0.14618333029131916,0.002212440596466048,0.10875280274238656,0.002236026397848601,202631.0,6021.0,152978.0,5723.0,15.597072193716807,15.827909802862544,1386143.0,2721429.0,1406658.0,2559451.0,,,,,,
574,hun,tur,3.0,75.0,75715.0,0.1551060386756546,0.0026345553394323947,0.12951431784820322,0.0029683969323146013,170708.0,5644.0,140375.0,5788.0,14.535944000528294,14.314957406062208,1100589.0,2142297.0,1083857.0,1949874.0,,,,,,
575,hun,ukr,4.4,83.0,83066.0,0.15618952347223594,0.002508819370110632,0.13744759019859054,0.002357735778862393,186112.0,5897.0,163713.0,5577.0,14.344954614403006,14.339127922374981,1191578.0,2350508.0,1191094.0,2365405.0,,,,,,
576,hun,vie,8.5,74.0,74351.0,0.14897589616115714,0.0023067894402786326,0.03882519656932368,0.0021616512226113366,185430.0,5786.0,72221.0,6138.0,16.740837379456902,25.01860096030988,1244698.0,2508248.0,1860158.0,2839496.0,,,,,,
577,hun,cmn,6.5,75.0,,,,,,,,,,,,,,,,,,,,,
578,hun,zh-tw,4.2,,,,,,,,,,,,,,,,,,,,,,
579,ind,ara,4.1,90.0,90815.0,0.060371242692320665,0.002088194120391974,0.09775709761412721,0.0017092197025014577,112757.0,6086.0,180512.0,5763.0,20.566283103011617,20.332940593514287,1867727.0,2914480.0,1846536.0,3371714.0,,,,,,
580,ind,bul,9.1,60.0,60639.0,0.0747524088286754,0.003199896256474017,0.10477683768777207,0.002659493632412389,81903.0,5626.0,122488.0,5600.0,18.068520259239108,19.2786325632019,1095657.0,1758182.0,1169037.0,2105664.0,,,,,,
581,ind,bos,4.2,38.0,38865.0,0.09175370916018276,0.004623615182338739,0.1641799793952521,0.004044426211615399,63432.0,5456.0,112031.0,5373.0,17.787958317252027,17.557365238646597,691329.0,1180029.0,682367.0,1328495.0,,,,,,
582,ind,ces,5.2,78.0,78669.0,0.07267099982614768,0.002607004011832845,0.1233252047483206,0.0022702713852979397,99485.0,5879.0,160821.0,5723.0,17.401746558364795,16.576287991457882,1368978.0,2255079.0,1304040.0,2520844.0,,,,,,
583,ind,dan,10.1,63.0,63913.0,0.07582222924065342,0.0030176032070903247,0.10369094843600857,0.0029363736170238933,88347.0,5784.0,119169.0,5729.0,18.230813762458343,17.9818033889819,1165186.0,1916753.0,1149271.0,1951046.0,,,,,,
584,ind,deu,6.7,107.0,107890.0,0.07325284894882103,0.00231134339850209,0.0983507972145276,0.0020020091475918787,125540.0,6370.0,172376.0,6170.0,15.884604689961998,16.244925386968212,1713790.0,2755973.0,1752665.0,3081904.0,,,,,,
585,ind,ell,11.1,73.0,73368.0,0.06553483351510425,0.002576414672541562,0.08480957270289356,0.0018534699348126754,93619.0,5797.0,137032.0,5721.0,19.470859230182093,22.022693817468106,1428538.0,2250026.0,1615761.0,3086643.0,,,,,,
586,ind,eng,24.9,1019.0,1019170.0,0.025734594365884756,0.0004798297397195585,0.02295637202083373,0.000452172951072213,601408.0,17734.0,582549.0,18197.0,22.93006269807785,24.899038433234892,23369632.0,36958943.0,25376353.0,40243451.0,,,,,,
587,ind,epo,8.2,46.0,46010.0,0.08683399404300078,0.003917070168440305,0.11890885707516838,0.003719212151115497,73642.0,5607.0,105402.0,5578.0,18.43247120191263,19.26559443599217,848078.0,1431427.0,886410.0,1499780.0,,,,,,
588,ind,spa,16.4,198.0,198191.0,0.05156058930753258,0.0012545477754776495,0.04583469462886372,0.001076185299866043,202474.0,7882.0,212401.0,7841.0,19.813785691580343,23.381818548773662,3926914.0,6282742.0,4634066.0,7285920.0,,,,,,
589,ind,fra,15.1,161.0,161857.0,0.05603437689485823,0.001477674847521639,0.0504933109582775,0.0013538334710532895,175675.0,7387.0,188207.0,8382.0,19.369746133933038,23.02875377648171,3135129.0,4999070.0,3727365.0,6191308.0,,,,,,
590,ind,fr-ca,11.1,,,,,,,,,,,,,,,,,,,,,,
591,ind,glg,9.9,56.0,56200.0,0.08107917945701855,0.003176680935982985,0.08080541056202394,0.002753443145766099,89883.0,5737.0,98426.0,5643.0,19.725676156583628,21.67370106761566,1108583.0,1805973.0,1218062.0,2049434.0,,,,,,
592,ind,heb,5.1,63.0,63296.0,0.07347140176138428,0.003410966244608057,0.12301169628139733,0.002821446659489615,79512.0,5748.0,124702.0,5543.0,17.097715495449947,16.01587778058645,1082217.0,1685153.0,1013741.0,1964595.0,,,,,,
593,ind,hrv,5.6,47.0,47104.0,0.08635102808732091,0.003706669156764224,0.14832418352756874,0.0032185598406642077,76924.0,5597.0,128010.0,5559.0,18.911960767663047,18.322053328804348,890829.0,1509981.0,863042.0,1727170.0,,,,,,
594,ind,hun,5.2,70.0,70813.0,0.07743301430359059,0.0028993230463802704,0.1518866881748658,0.002465310959715843,95419.0,5865.0,175886.0,5758.0,17.401861240167765,16.35304252044116,1232278.0,2022886.0,1158008.0,2335608.0,,,,,,
595,ind,ita,12.7,146.0,146885.0,0.05663870861365719,0.0014977475591921678,0.05385581111346964,0.0012392325335359936,167632.0,7335.0,180900.0,7253.0,20.149586411137964,22.868019198692856,2959672.0,4897354.0,3358969.0,5852816.0,,,,,,
596,ind,jpn,5.8,77.0,77397.0,0.07353317748218913,0.003012051377761047,0.3468180439433821,0.0020750975376585797,88733.0,5697.0,170365.0,5140.0,15.591134023282555,6.346796387456879,1206707.0,1891402.0,491223.0,2476992.0,,,,,,
597,ind,kor,9.1,45.0,45970.0,0.09536996207778464,0.004060338083788803,0.05153257440914465,0.0021831704801382797,75698.0,5507.0,36219.0,3702.0,17.26626060474222,15.289036328040028,793730.0,1356291.0,702837.0,1695699.0,,,,,,
598,ind,mkd,7.0,55.0,55991.0,0.06923582542264177,0.003070929238041534,0.0967429297069104,0.0028261683981793207,78157.0,5691.0,113894.0,5590.0,20.161311639370613,21.02632565948099,1128852.0,1853185.0,1177285.0,1977943.0,,,,,,
599,ind,nob,10.0,,,,,,,,,,,,,,,,,,,,,,
