,Source,Target,BLEU,"Data Size (parallel sentences, K)",dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
969,rus,eng,18.7,1661.0,1661908.0,0.036342063055503214,0.00020770499439122481,0.019960256590783747,0.00026814769534579515,1280805.0,14307.0,773823.0,16163.0,21.206376044883356,23.327518129764105,35243046.0,68881348.0,38768189.0,60276483.0,,,,,,
970,rus,epo,9.9,81.0,81964.0,0.13348046655240536,0.002267429125727517,0.10546260726640293,0.002562872666076688,163237.0,5797.0,137953.0,5653.0,14.920306476013858,15.959140598311453,1222928.0,2556640.0,1308075.0,2205728.0,,,,,,
971,rus,spa,14.3,393.0,393314.0,0.07058174089696438,0.000542197071868095,0.03580135206007619,0.000596433789897193,504024.0,7696.0,304388.0,7816.0,18.155969530705747,21.616665056418032,7140997.0,14194101.0,8502137.0,13104556.0,,,,,,
972,rus,fra,14.5,410.0,410005.0,0.06912685728069544,0.0005321628046890273,0.034591649850983626,0.0005498506637865546,516982.0,7883.0,314703.0,8111.0,18.240614138851964,22.189139156839552,7478743.0,14813136.0,9097658.0,14751278.0,,,,,,
973,rus,fr-ca,11.0,,,,,,,,,,,,,,,,,,,,,,
974,rus,glg,6.0,84.0,84460.0,0.1321507355480881,0.0021361417094300232,0.07435525212728633,0.002356300877033009,172171.0,5623.0,111046.0,5685.0,15.42550319677954,17.682358512905516,1302838.0,2632316.0,1493452.0,2412680.0,,,,,,
975,rus,heb,4.9,131.0,131378.0,0.10188578085361792,0.0015435393905398978,0.09304197058348948,0.0016178466511299814,206756.0,6065.0,181058.0,5798.0,15.446208649850053,14.812084215013169,2029292.0,3929281.0,1945982.0,3583776.0,,,,,,
976,rus,hrv,6.8,85.0,85888.0,0.1313522304309124,0.0021484377161487336,0.12682400867990154,0.0022546755284126,174862.0,5824.0,168672.0,5746.0,15.49977878166915,15.484922224292099,1331245.0,2710807.0,1329969.0,2548482.0,,,,,,
977,rus,hun,5.6,149.0,149514.0,0.1096201880056703,0.0013076806754373867,0.12668653607033006,0.001443597296788225,246603.0,5889.0,278757.0,6139.0,15.046169589469883,14.716802439905296,2249613.0,4503393.0,2200368.0,4252571.0,,,,,,
978,rus,ind,9.5,127.0,127410.0,0.1059247309783894,0.0014438785806816293,0.05957572176058412,0.001734266864203138,239601.0,6575.0,138316.0,6354.0,17.753653559375245,18.22214896789891,2261993.0,4553707.0,2321684.0,3663796.0,,,,,,
979,rus,ita,11.7,303.0,303974.0,0.07657759528532662,0.0006574120974116006,0.041454936506788234,0.0006739697247381336,435790.0,7411.0,272770.0,7513.0,18.721433412068137,21.64631185561923,5690829.0,11272990.0,6579916.0,11147385.0,,,,,,
980,rus,jpn,6.1,196.0,196556.0,0.09534761699710154,0.0012034860393939106,0.3168957060315085,0.0010206010004027188,263496.0,6446.0,381178.0,5730.0,14.059759050855734,6.119630029101121,2763530.0,5356107.0,1202850.0,5614339.0,,,,,,
981,rus,kor,7.7,89.0,89951.0,0.13748063686740447,0.002371574065297873,0.04156984293762487,0.0013042771343959251,172178.0,5930.0,48980.0,3674.0,13.922913586285867,13.098887171904705,1252380.0,2500449.0,1178258.0,2816886.0,,,,,,
982,rus,mkd,7.4,88.0,88000.0,0.1217045303138217,0.0020011757691257514,0.09176118310214994,0.0021946291772185034,174466.0,5746.0,142375.0,5743.0,16.290011363636363,17.631613636363635,1433521.0,2871312.0,1551582.0,2616843.0,,,,,,
983,rus,nob,8.0,,,,,,,,,,,,,,,,,,,,,,
984,rus,nld,8.1,199.0,199345.0,0.09939627170696394,0.0011214107569383822,0.06567618549290226,0.0012010247359947267,289021.0,6464.0,213881.0,6246.0,14.586596102234822,16.336497027765933,2907765.0,5764168.0,3256599.0,5200559.0,,,,,,
985,rus,pol,8.9,285.0,285946.0,0.08382648604213143,0.0007836135047323068,0.07955775530145222,0.0008155189224850903,377499.0,6934.0,348889.0,6968.0,15.748910633476253,15.336304756842203,4503338.0,8848750.0,4385355.0,8544253.0,,,,,,
986,rus,por,12.4,312.0,312869.0,0.07121961846341658,0.0006187553870052075,0.03856983165096362,0.0006729666613655196,419112.0,7191.0,261573.0,7236.0,18.809095819656147,21.676174373300007,5884783.0,11621717.0,6781803.0,10752390.0,,,,,,
987,rus,pt-br,13.9,,,,,,,,,,,,,,,,,,,,,,
988,rus,ron,8.2,136.0,136407.0,0.10180244372537924,0.0012872339563704865,0.06504694753935511,0.0013259229292683756,237313.0,6038.0,177451.0,6011.0,17.08939423929857,19.999303554802907,2331113.0,4690678.0,2728045.0,4533446.0,,,,,,
989,rus,slk,5.8,85.0,85656.0,0.1289404551685451,0.0022317582383862412,0.12734876190398706,0.0022954095920322717,163198.0,5673.0,156525.0,5582.0,14.776372933594846,14.349315868123655,1265685.0,2541942.0,1229105.0,2431810.0,,,,,,
990,rus,slv,5.4,78.0,78858.0,0.1346657778295397,0.0024308534367386155,0.12551579306308536,0.002552878967249345,154942.0,5667.0,153125.0,5652.0,14.59036495980116,15.47041517664663,1150567.0,2331280.0,1219966.0,2213971.0,,,,,,
991,rus,srp,2.7,114.0,114775.0,0.11559199611265256,0.001586062911377407,0.11966753694699275,0.0016417958971357974,212430.0,5823.0,219824.0,5757.0,16.011823132215206,16.004844260509692,1837757.0,3671355.0,1836956.0,3506526.0,,,,,,
992,rus,swe,8.2,140.0,140222.0,0.10908615533198336,0.0014487573973467984,0.09281833692528736,0.001506056679349919,245328.0,6498.0,206725.0,5917.0,16.038410520460413,15.883384918201136,2248938.0,4485223.0,2227200.0,3928803.0,,,,,,
993,rus,tur,2.9,119.0,119345.0,0.11755998463275785,0.0018140632058736296,0.1113281308294617,0.0019854451445472255,201961.0,6196.0,186499.0,5998.0,14.394737944614356,14.03677573421593,1717940.0,3415537.0,1675219.0,3020985.0,,,,,,
994,rus,ukr,22.5,2486.0,,,,,,,,,,,,,,,,,,,,,
995,rus,vie,11.5,122.0,122026.0,0.1041347206634628,0.0013751635805555435,0.03067591878030257,0.0016163607990351114,227976.0,6326.0,94962.0,7151.0,17.940774916821002,25.36879845278875,2189241.0,4600180.0,3095653.0,4424136.0,,,,,,
996,rus,cmn,9.1,148.0,,,,,,,,,,,,,,,,,,,,,
997,rus,zh-tw,5.2,,,,,,,,,,,,,,,,,,,,,,
998,slk,ara,0.7,32.0,32135.0,0.1791581015260296,0.005270145991504067,0.15963317092433277,0.005817739525088795,88462.0,5295.0,77617.0,5271.0,15.365333748249572,15.130574140345418,493765.0,1004716.0,486221.0,906022.0,,,,,,
999,slk,bul,5.1,43.0,43375.0,0.1606934283172308,0.004228359740918583,0.13087076611188495,0.004182994509478595,102771.0,5376.0,93863.0,5365.0,14.744599423631124,16.535308357348704,639547.0,1271415.0,717219.0,1282574.0,,,,,,
