,Source,Target,BLEU,"Data Size (parallel sentences, K)",dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
800,nld,hrv,4.8,65.0,65007.0,0.09557515741750504,0.0032901525380755556,0.1385565468516322,0.0032142952220780533,98069.0,5580.0,128964.0,5554.0,15.784346301167568,14.317965757533806,1026093.0,1695970.0,930768.0,1727906.0,,,,,,
801,nld,hun,5.3,121.0,121366.0,0.08339225394751518,0.0017793107307246914,0.13680397267085193,0.001820528670573596,167481.0,5851.0,236894.0,6117.0,16.547896445462484,14.26784272366231,2008352.0,3288352.0,1731631.0,3360013.0,,,,,,
802,nld,ind,11.4,101.0,101197.0,0.08411461214524436,0.0019170445386263847,0.07218874409780134,0.002208919942600329,157376.0,6134.0,128072.0,6302.0,18.48840380643695,17.531418915580502,1870971.0,3199717.0,1774127.0,2852978.0,,,,,,
803,nld,ita,13.3,240.0,240569.0,0.0622381294709471,0.0009091975909781688,0.05029765388538653,0.0008688686639340572,288469.0,6849.0,240628.0,7045.0,19.266505659498943,19.88651904443216,4634924.0,7533016.0,4784080.0,8108245.0,,,,,,
804,nld,jpn,5.2,123.0,123955.0,0.07708289739784285,0.0020768119540846572,0.3313580842400942,0.0016510071424140182,135195.0,5729.0,233571.0,5296.0,14.149417127183252,5.686660481626396,1753891.0,2758555.0,704890.0,3207739.0,,,,,,
805,nld,kor,5.9,56.0,56609.0,0.11072539040205777,0.0036187752063535686,0.04535295101153653,0.0018415955192765407,98749.0,5425.0,33907.0,3242.0,15.754332349979686,13.206822236746808,891837.0,1499126.0,747625.0,1760430.0,,,,,,
806,nld,mkd,5.9,53.0,53320.0,0.09625206794510334,0.0038884608051006323,0.11223767575020634,0.003860401637746149,82617.0,5445.0,91658.0,5445.0,16.09789947486872,15.315866466616654,858340.0,1400297.0,816642.0,1410475.0,,,,,,
807,nld,pol,5.3,177.0,177117.0,0.07224485518730334,0.001389483994753116,0.09812531312439232,0.0013408252870374256,201310.0,6236.0,247762.0,6650.0,15.732515794644218,14.255859121371751,2786496.0,4487997.0,2524955.0,4959632.0,,,,,,
808,nld,por,13.8,218.0,218472.0,0.06272912215318692,0.001007008769049736,0.05176980730885901,0.0009699283237695244,257593.0,6723.0,222924.0,6718.0,18.79615694459702,19.709903328573,4106434.0,6676208.0,4306062.0,6926285.0,,,,,,
809,nld,pt-br,15.4,,,,,,,,,,,,,,,,,,,,,,
810,nld,ron,7.8,96.0,96776.0,0.08051457742866439,0.0020691266525030023,0.0806789316254274,0.001992197856304208,133886.0,5712.0,140607.0,5786.0,17.18276225510457,18.00856617343143,1662879.0,2760585.0,1742797.0,2904330.0,,,,,,
811,nld,rus,7.6,199.0,199345.0,0.06567618549290226,0.0012010247359947267,0.09939627170696394,0.0011214107569383822,213881.0,6246.0,289021.0,6464.0,16.336497027765933,14.586596102234822,3256599.0,5200559.0,2907765.0,5764168.0,,,,,,
812,nld,slk,4.1,66.0,66565.0,0.096818139965763,0.0032164985555458788,0.14055225549253753,0.003100272023506239,103048.0,5577.0,130872.0,5531.0,15.989574100503269,13.988237061518815,1064346.0,1733873.0,931127.0,1784037.0,,,,,,
813,nld,slv,5.1,64.0,64687.0,0.0966563119332316,0.0033069308913283024,0.14152641736006627,0.00305603143659186,100906.0,5615.0,139778.0,5587.0,16.138745033778036,15.268075502032865,1043967.0,1697949.0,987646.0,1828188.0,,,,,,
814,nld,srp,1.6,61.0,61780.0,0.09839295695919507,0.003408226999670685,0.1582332626776123,0.003212915033075667,98574.0,5568.0,140939.0,5516.0,16.216251213985107,14.41735189381677,1001840.0,1633694.0,890704.0,1716821.0,,,,,,
815,nld,swe,11.1,151.0,151735.0,0.07682788230837227,0.0014536846743649356,0.09299723820343704,0.0015171142531104948,194688.0,6146.0,214630.0,6097.0,16.70069529113257,15.210188816027946,2534080.0,4227877.0,2307918.0,4018814.0,,,,,,
816,nld,tur,3.2,90.0,90968.0,0.08989449667664179,0.00240388676223651,0.125875878122656,0.0026207240253235662,127578.0,5692.0,154223.0,5795.0,15.601057514730456,13.46846143698883,1419197.0,2367832.0,1225199.0,2211221.0,,,,,,
817,nld,ukr,6.1,104.0,104378.0,0.08563245216276957,0.0020955364042305946,0.12389409272932694,0.001975831883797237,142732.0,5684.0,179289.0,5667.0,15.968863170399892,13.864176359002855,1666798.0,2712432.0,1447115.0,2868159.0,,,,,,
818,nld,vie,10.6,84.0,84022.0,0.09035201148951576,0.0021998806598189408,0.04250026397030151,0.0020125296519617965,137020.0,5755.0,81307.0,6111.0,18.0489990716717,22.768965271000447,1516513.0,2616051.0,1913094.0,3036477.0,,,,,,
819,nld,cmn,8.0,88.0,,,,,,,,,,,,,,,,,,,,,
820,nld,zh-tw,5.1,,,,,,,,,,,,,,,,,,,,,,
821,pol,ara,1.8,74.0,74295.0,0.13205211369687453,0.0027803473688828464,0.12350684017350684,0.002790991449320175,142295.0,5894.0,133254.0,5497.0,14.503896628306077,14.522107813446397,1077567.0,2119879.0,1078920.0,1969551.0,,,,,,
822,pol,bul,7.4,96.0,96090.0,0.1202506259035932,0.002163101798950741,0.09414361849307652,0.002205064581750077,163689.0,5734.0,140859.0,5835.0,14.166219169528567,15.57096472057446,1361232.0,2650823.0,1496214.0,2646181.0,,,,,,
823,pol,bos,2.9,48.0,48283.0,0.16444808011700254,0.004040615122826789,0.17106428304571433,0.0044474614943904285,106144.0,5414.0,107602.0,5333.0,13.368183418594535,13.027670194478388,645456.0,1339895.0,629015.0,1199111.0,,,,,,
824,pol,ces,8.2,176.0,176644.0,0.09603167673331788,0.0012341635133416092,0.09641610220953092,0.0012118346166396178,252958.0,6345.0,252930.0,6217.0,14.911969837639544,14.850869545526596,2634110.0,5141134.0,2623317.0,5130238.0,,,,,,
825,pol,dan,6.6,89.0,89734.0,0.12114320476374316,0.0023363756749405877,0.09983897658692813,0.002544294440892745,155328.0,5764.0,134298.0,5707.0,14.288731138698823,14.990371542559119,1282185.0,2467069.0,1345146.0,2243058.0,,,,,,
826,pol,deu,6.5,285.0,285039.0,0.08291409836307206,0.0008351677506073706,0.07217453461675925,0.0009066281370706839,360016.0,7064.0,333606.0,7196.0,15.233129501576974,16.21606867832121,4342036.0,8458181.0,4622212.0,7937102.0,,,,,,
827,pol,ell,5.4,77.0,77338.0,0.1286179405788705,0.0027781174136114217,0.09975683104488534,0.0022440216778195766,141858.0,5953.0,126517.0,5510.0,14.261307507305592,16.398846621324576,1102941.0,2142818.0,1268254.0,2455413.0,,,,,,
828,pol,eng,15.1,668.0,668646.0,0.052340687893601086,0.0003796109909863052,0.03188382874111945,0.0004722229496738171,639413.0,9094.0,434206.0,10188.0,18.27030446604033,20.36709559318384,12216366.0,23956103.0,13618377.0,21574555.0,,,,,,
829,pol,epo,7.5,77.0,77317.0,0.12880340913897145,0.002577596155199347,0.1063753747281384,0.0026594161741779177,149223.0,5861.0,135727.0,5764.0,14.984194937723913,16.502515617522665,1158533.0,2273824.0,1275925.0,2167393.0,,,,,,
830,pol,spa,11.4,235.0,235464.0,0.08775233159168104,0.0008949940789722168,0.04903536603185535,0.000964848938210042,331547.0,6706.0,221147.0,6769.0,16.045820167838823,19.15345445588285,3778213.0,7492787.0,4509949.0,7015606.0,,,,,,
831,pol,fra,11.3,255.0,255763.0,0.08333448862186725,0.0008940276656077321,0.046785984914234274,0.0008794026682202412,342632.0,7243.0,234498.0,7173.0,16.075534772426035,19.596822057920807,4111527.0,8101539.0,5012142.0,8156673.0,,,,,,
832,pol,fr-ca,8.6,,,,,,,,,,,,,,,,,,,,,,
833,pol,glg,5.2,65.0,65374.0,0.14231395868137686,0.0027530635566772104,0.08756522527825443,0.003198659652885345,137662.0,5606.0,94613.0,5590.0,14.796585798635546,16.527763330987856,967312.0,2036277.0,1080486.0,1747607.0,,,,,,
834,pol,heb,2.3,84.0,84210.0,0.1248121480282451,0.002586546341476989,0.11725900650719125,0.00277100393695904,140026.0,5577.0,129419.0,5585.0,13.322574516090725,13.106543165894784,1121894.0,2156157.0,1103702.0,2015515.0,,,,,,
835,pol,hrv,4.8,71.0,71529.0,0.13992955554206796,0.002725101881152279,0.13605022955968504,0.0028707373879979397,142940.0,5601.0,141734.0,5602.0,14.281116749849712,14.564400452963135,1021514.0,2055336.0,1041777.0,1951415.0,,,,,,
836,pol,hun,4.0,126.0,126850.0,0.11372602807780745,0.001643978985492278,0.1325639133428619,0.0016716416560893985,210604.0,5969.0,241609.0,5916.0,14.598770201024832,14.368033109972409,1851854.0,3630825.0,1822585.0,3539036.0,,,,,,
837,pol,ind,7.5,93.0,93486.0,0.11865385560524895,0.0019051178480218114,0.0713572312836928,0.002368538782512545,183483.0,5964.0,115742.0,6152.0,16.541214727338854,17.35027704683054,1546372.0,3130515.0,1622008.0,2597382.0,,,,,,
838,pol,ita,8.6,219.0,219293.0,0.08625499728296612,0.0009457823804949006,0.05252917976106656,0.0009158794289048592,324603.0,6970.0,229412.0,6820.0,17.16103569197375,19.91547837824281,3763295.0,7369560.0,4367325.0,7446395.0,,,,,,
839,pol,jpn,4.2,128.0,128372.0,0.10953252448906713,0.001976515951210938,0.3327102777934999,0.0016204106523486205,176974.0,6061.0,241011.0,5317.0,12.58624154800112,5.642873835415823,1615721.0,3066507.0,724387.0,3281267.0,,,,,,
840,pol,kor,5.7,63.0,63894.0,0.14988171659881191,0.003292668901883421,0.04497776853900809,0.0017662081420604173,128298.0,5583.0,37216.0,3330.0,13.397110839828464,12.950057908410804,855995.0,1695585.0,827431.0,1885395.0,,,,,,
841,pol,mkd,5.2,56.0,56928.0,0.1420847568208052,0.0034488504673369116,0.11011241709559294,0.0035813637445964966,116076.0,5464.0,98900.0,5550.0,14.350565626756605,15.777350337268128,816949.0,1584296.0,898173.0,1549689.0,,,,,,
842,pol,nob,4.1,,,,,,,,,,,,,,,,,,,,,,
843,pol,nld,6.2,177.0,177117.0,0.09812531312439232,0.0013408252870374256,0.07224485518730334,0.001389483994753116,247762.0,6650.0,201310.0,6236.0,14.255859121371751,15.732515794644218,2524955.0,4959632.0,2786496.0,4487997.0,,,,,,
844,pol,por,9.6,200.0,200506.0,0.08743685175531894,0.0009977198867726481,0.0519248596060662,0.0010382313039782837,295047.0,6589.0,205628.0,6606.0,16.829426550826412,19.750566067848343,3374401.0,6604058.0,3960107.0,6362744.0,,,,,,
845,pol,pt-br,9.9,,,,,,,,,,,,,,,,,,,,,,
846,pol,ron,6.2,97.0,97037.0,0.11811553932465332,0.0019519351133122577,0.08046454910999556,0.0019315413161965333,178534.0,5796.0,144180.0,5819.0,15.576738769747625,18.465585292208125,1511520.0,2969361.0,1791845.0,3012620.0,,,,,,
847,pol,rus,9.5,285.0,285946.0,0.07955775530145222,0.0008155189224850903,0.08382648604213143,0.0007836135047323068,348889.0,6968.0,377499.0,6934.0,15.336304756842203,15.748910633476253,4385355.0,8544253.0,4503338.0,8848750.0,,,,,,
