Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
et,hi,32.07,24,6,0.103263635,14963,2737,5.466934599926927,0.060393443,0.323237952,0.6612308758881671,1.0,0.5803,0.7761,0.5922,0.5363,0.2818
et,ca,40.56,20,10,0.187895234,14832,2737,5.419071976616734,0.07401331900000001,0.323237952,0.5944799850352049,1.0,0.5996,0.7838,0.6162,0.6461,0.1185
et,it,41.28,16,14,0.17260678899999998,13685,2737,5.0,0.102554534,0.323237952,0.4661167510778185,1.0,0.5507,0.7084,0.0002,0.6737,0.098
et,en,44.7,11,19,0.19392823399999998,14545,2737,5.31421264157837,0.09615563199999999,0.323237952,0.4935395402835118,1.0,0.5416,0.7367,0.5687,0.5983,0.0814
et,fi,59.45,1,29,0.253822111,13581,2737,4.96200219218122,0.302519355,0.323237952,0.004108430957602043,0.5,0.4146,0.6584,0.5687,0.6506,0.0298
et,bg,43.49,13,17,0.14958932,10022,2737,3.661673364998173,0.201446082,0.323237952,0.14196847083153427,1.0,0.4251,0.6787,0.6162,0.6416,0.0902
et,sl,46.1,9,21,0.17662878899999998,9290,2737,3.3942272561198394,0.237767323,0.323237952,0.0699180177653316,1.0,0.4322,0.6644,0.0002,0.669,0.0785
et,sk,40.66,18,12,0.150001211,9543,2737,3.486664230909755,0.261917468,0.323237952,0.03598872453287218,1.0,0.6555,0.8043,0.0002,0.0,0.0625
et,ro,40.37,21,9,0.169117825,8795,2737,3.2133723054439165,0.167303215,0.323237952,0.23272393488794063,1.0,0.5215,0.7167,0.6409999999999999,0.6552,0.0732
et,hr,45.23,10,20,0.167688319,7832,2737,2.8615272195834858,0.216688845,0.323237952,0.10865630581870533,1.0,0.7434,0.9208,0.0002,0.6832,0.0822
et,ar,22.2,28,2,0.097036804,6984,2737,2.5516989404457435,0.10339868099999999,0.323237952,0.46255763895347835,1.0,0.6555,0.8043,0.0002,0.0,1.0
et,lv,55.3,2,28,0.17204952399999998,6475,2737,2.3657289002557547,0.268650981,0.323237952,0.02851893474791611,1.0,0.604,0.6649,0.5922,0.0,0.0157
et,he,24.32,27,3,0.148717079,5725,2737,2.091706247716478,0.117344567,0.323237952,0.40573277795739043,1.0,0.6152,0.7168,0.0002,0.7028,0.1644
et,uk,43.28,14,16,0.153659778,5090,2737,1.8597004018998904,0.31926283,0.323237952,0.0001512363652728942,1.0,0.4591,0.6578,0.0002,0.6737,0.0634
et,id,31.23,25,5,0.16451433099999999,5036,2737,1.8399707709170625,0.197096308,0.323237952,0.1522903135203473,1.0,0.5628,0.7434,0.5687,0.669,0.5264
et,da,47.27,6,24,0.160492332,4947,2737,1.8074534161490683,0.203165045,0.323237952,0.13798928279614026,1.0,0.4259,0.4259,0.0002,0.0,0.048
et,sv,49.56,4,26,0.138904368,4807,2737,1.7563025210084033,0.193727962,0.323237952,0.1605320851444971,1.0,0.535,0.74,0.0002,0.6153,0.0153
et,zh,35.17,23,7,0.141254573,4497,2737,1.6430398246255025,0.178585916,0.323237952,0.2002647019729475,1.0,0.6555,0.8043,0.0002,0.0,1.0
pl,cs,81.75,1,29,0.338503344,114304,2827,40.43296781039972,0.091965586,0.34561036799999995,0.5386148709186046,0.4286,0.5007,0.5176,0.6162,0.4653,0.0165
pl,ru,76.8,4,26,0.182107023,55398,2827,19.596038203042095,0.123916395,0.34561036799999995,0.41146627798541235,0.4,0.4683,0.4558,0.0,0.4949,0.1763
pl,no,62.61,15,15,0.227675585,34170,2827,12.087018040325434,0.106159434,0.34561036799999995,0.4800202357354206,0.8333,0.617,0.7655,0.6162,0.6597,0.0526
pl,es,66.28,10,20,0.213586957,31546,2827,11.158825610187478,0.07918718599999999,0.34561036799999995,0.5942517878522839,0.9231,0.5489,0.5011,0.3613,0.4801,0.0984
pl,ko,16.61,29,1,0.17027592,30426,2827,10.762645914396888,0.294432976,0.34561036799999995,0.021927179712499276,1.0,0.6505,0.5969,0.5,0.5633,0.3976
pl,et,61.86,17,13,0.2,23460,2827,8.298549699327909,0.221928097,0.34561036799999995,0.12806822108531826,1.0,0.5007,0.7033,0.6162,0.6597,0.0447
pl,nl,61.59,19,11,0.214005017,19452,2827,6.880792359391581,0.133302703,0.34561036799999995,0.3773617027650814,0.9,0.5336,0.5689,0.6162,0.5368,0.0466
pl,pt,62.64,14,16,0.206772575,19763,2827,6.990802971347718,0.09546069800000001,0.34561036799999995,0.5238733954921575,0.9333,0.42200000000000004,0.4844,0.6162,0.4584,0.1016
pl,la,51.48,25,5,0.008904681999999999,17140,2827,6.062964273081005,0.158874645,0.34561036799999995,0.29193172271405265,0.8333,0.5587,0.7335,0.6162,0.6597,0.0599
pl,fr,66.09,11,19,0.194941472,16032,2827,5.671029359745313,0.118520741,0.34561036799999995,0.43173878902491003,0.9375,0.5579999999999999,0.5198,0.3333,0.5239,0.063
pl,de,63.52,13,17,0.19527592,14613,2827,5.169083834453485,0.187631727,0.34561036799999995,0.20894078505216385,0.8571,0.5508,0.5456,0.3333,0.5805,0.0282
pl,hi,36.22,28,2,0.09828595300000001,14963,2827,5.292889989388044,0.060393443,0.34561036799999995,0.681046964789747,0.875,0.5508,0.5532,0.2048,0.5925,0.2847
pl,ca,65.89,12,18,0.213210702,14832,2827,5.246551114255395,0.07401331900000001,0.34561036799999995,0.6175563175091049,0.9091,0.5481,0.4685,0.0,0.4568,0.0797
pl,it,67.77,9,21,0.217725753,13685,2827,4.840820657941281,0.102554534,0.34561036799999995,0.4945823054697233,0.9,0.4032,0.4954,0.6162,0.498,0.0537
pl,en,62.22,16,14,0.233110368,14545,2827,5.145030067209055,0.09615563199999999,0.34561036799999995,0.5209667216980977,0.9,0.5870000000000001,0.541,0.2804,0.5472,0.0666
pl,fi,55.01,23,7,0.19477424699999998,13581,2827,4.804032543332154,0.302519355,0.34561036799999995,0.015545327739995741,1.0,0.4852,0.4809,0.2804,0.5146,0.0745
pl,bg,72.65,7,23,0.180351171,10022,2827,3.545100813583304,0.201446082,0.34561036799999995,0.1739970342567232,0.5714,0.4636,0.4614,0.0,0.5078,0.0528
pl,sl,77.18,3,27,0.280267559,9290,2827,3.2861690838344533,0.237767323,0.34561036799999995,0.09736676903602633,0.5,0.3987,0.5124,0.6162,0.5281,0.0341
pl,sk,79.09,2,28,0.293060201,9543,2827,3.375663247258578,0.261917468,0.34561036799999995,0.05864131605553451,0.3333,0.599,0.6339,0.6162,0.6597,0.0183
pl,ro,70.89,8,22,0.20058528399999997,8795,2827,3.111071807569862,0.167303215,0.34561036799999995,0.2661730043626791,0.8889,0.4032,0.43200000000000005,0.2163,0.4856,0.0365
pl,hr,75.01,5,25,0.26914715699999997,7832,2827,2.7704280155642023,0.216688845,0.34561036799999995,0.13914811576324768,0.625,0.7771,0.6144,0.6162,0.4554,0.0375
pl,ar,53.45,24,6,0.130894649,6984,2827,2.4704633887513263,0.10339868099999999,0.34561036799999995,0.4911528451567392,1.0,0.599,0.6339,0.6162,0.6597,1.0
pl,lv,60.52,20,10,0.197115385,6475,2827,2.2904138662893527,0.268650981,0.34561036799999995,0.04958492659849898,0.5,0.6114,0.6873,0.2048,0.6597,0.0332
pl,he,49.9,26,4,0.167725753,5725,2827,2.0251149628581535,0.117344567,0.34561036799999995,0.43622261313436245,1.0,0.4769,0.5866,0.6162,0.6276,0.1332
pl,uk,74.05,6,24,0.17796822699999998,5090,2827,1.8004952246197383,0.31926283,0.34561036799999995,0.005811745047613847,0.5,0.3699,0.4591,0.6162,0.4504,0.028999999999999998
pl,id,58.23,22,8,0.19268394600000002,5036,2827,1.7813937035726919,0.197096308,0.34561036799999995,0.18465523167298029,1.0,0.4988,0.4222,0.2804,0.3821,0.5357
pl,da,60.26,21,9,0.20020903,4947,2827,1.7499115670321896,0.203165045,0.34561036799999995,0.16987241608758008,0.8571,0.5764,0.743,0.6162,0.6597,0.035
pl,sv,61.7,18,12,0.19297658899999998,4807,2827,1.7003891050583657,0.193727962,0.34561036799999995,0.19312629621186445,0.8571,0.5777,0.5891,0.6162,0.5444,0.0444
pl,zh,43.48,27,3,0.155769231,4497,2827,1.59073222497347,0.178585916,0.34561036799999995,0.23355361089648907,1.0,0.599,0.6339,0.6162,0.6597,1.0
nl,cs,54.75,18,12,0.189019539,114304,1472,77.65217391304348,0.091965586,0.24126956100000002,0.3829461191684078,0.8571,0.5135,0.4721,0.0002,0.4427,0.0373
nl,ru,62.81,5,25,0.140394306,55398,1472,37.63451086956522,0.123916395,0.24126956100000002,0.23658355496780112,0.8,0.5707,0.5855,0.6162,0.5297,0.2171
nl,no,65.65,2,28,0.28494386,34170,1472,23.213315217391305,0.106159434,0.24126956100000002,0.31359616024350384,0.5,0.4658,0.7082,0.0002,0.6068,0.047
nl,es,62.94,4,26,0.276368137,31546,1472,21.43070652173913,0.07918718599999999,0.24126956100000002,0.451301228375134,0.9231,0.5770000000000001,0.6034,0.5922,0.557,0.0683
nl,ko,26.52,29,1,0.12496684599999999,30426,1472,20.66983695652174,0.294432976,0.24126956100000002,0.04855351467499765,1.0,0.6626,0.61,0.6409999999999999,0.5145,0.4315
nl,et,48.89,21,9,0.15378834800000002,23460,1472,15.9375,0.221928097,0.24126956100000002,0.006426486794905358,1.0,0.604,0.7747,0.0002,0.6068,0.0693
nl,pl,53.32,19,11,0.11709839999999999,22646,1472,15.384510869565217,0.223329008,0.24126956100000002,0.005529254540489253,0.8333,0.5336,0.5689,0.6162,0.5368,0.0466
nl,pt,60.57,10,20,0.256918044,19763,1472,13.425951086956522,0.09546069800000001,0.24126956100000002,0.3652269182858502,0.9333,0.4863,0.4276,0.0002,0.3863,0.0653
nl,la,42.43,23,7,0.094863407,17140,1472,11.644021739130435,0.158874645,0.24126956100000002,0.11662610259959079,0.8333,0.575,0.76,0.0002,0.6068,0.0627
nl,fr,63.1,3,27,0.267615595,16032,1472,10.891304347826088,0.118520741,0.24126956100000002,0.25883892281002907,0.9375,0.5127,0.4628,0.5456,0.3411,0.0247
nl,de,66.82,1,29,0.233401114,14613,1472,9.927309782608695,0.187631727,0.24126956100000002,0.04942394364584869,0.2857,0.3474,0.3911,0.5456,0.3086,0.0323
nl,hi,32.21,27,3,0.118557157,14963,1472,10.16508152173913,0.060393443,0.24126956100000002,0.5620272708614572,0.875,0.6296,0.5637,0.5922,0.4861,0.3313
nl,ca,62.09,6,24,0.28883387899999996,14832,1472,10.076086956521738,0.07401331900000001,0.24126956100000002,0.4805732589388305,0.9091,0.467,0.4835,0.6162,0.4234,0.0564
nl,it,61.96,7,23,0.187870215,13685,1472,9.296875,0.102554534,0.24126956100000002,0.3305536473093956,0.9,0.4347,0.4373,0.0002,0.4305,0.0574
nl,en,59.88,11,19,0.206613032,14545,1472,9.881114130434783,0.09615563199999999,0.24126956100000002,0.36175382667367345,0.6,0.4941,0.5249,0.5687,0.4861,0.021
nl,fi,38.17,26,4,0.15591017599999998,13581,1472,9.226222826086957,0.302519355,0.24126956100000002,0.06444722125367347,1.0,0.6121,0.5635,0.5687,0.4561,0.0919
nl,bg,59.18,16,14,0.122668199,10022,1472,6.8084239130434785,0.201446082,0.24126956100000002,0.027244154036948392,0.8571,0.4963,0.5386,0.6162,0.5097,0.0886
nl,sl,59.34,15,15,0.165635222,9290,1472,6.311141304347826,0.237767323,0.24126956100000002,0.0002107105321023421,0.8333,0.5047,0.4804,0.0002,0.4622,0.0477
nl,sk,51.54,20,10,0.10259924,9543,1472,6.483016304347826,0.261917468,0.24126956100000002,0.007323977524516647,0.8333,0.6338,0.6389,0.0002,0.6068,0.0525
nl,ro,59.5,13,17,0.22889222899999997,8795,1472,5.974864130434782,0.167303215,0.24126956100000002,0.09398602051990403,0.8889,0.5525,0.5354,0.6409999999999999,0.4679,0.0761
nl,hr,59.44,14,16,0.15294845699999998,7832,1472,5.320652173913044,0.216688845,0.24126956100000002,0.010379680610484604,0.875,0.7578,0.5673,0.0002,0.4766,0.0574
nl,ar,32.16,28,2,0.104809477,6984,1472,4.744565217391305,0.10339868099999999,0.24126956100000002,0.3265427359805373,1.0,0.6338,0.6389,0.0002,0.6068,1.0
nl,lv,56.87,17,13,0.127663337,6475,1472,4.398777173913044,0.268650981,0.24126956100000002,0.012879733168950453,0.75,0.5737,0.7938,0.5922,0.6068,0.0676
nl,he,41.96,24,6,0.125232075,5725,1472,3.889266304347826,0.117344567,0.24126956100000002,0.2638230550393133,1.0,0.5946,0.5807,0.0002,0.5448,0.1682
nl,uk,59.52,12,18,0.129652551,5090,1472,3.457880434782609,0.31926283,0.24126956100000002,0.10449828894885517,0.8333,0.4663,0.46299999999999997,0.0002,0.4527,0.0721
nl,id,45.42,22,8,0.163115551,5036,1472,3.421195652173913,0.197096308,0.24126956100000002,0.03352074770916089,1.0,0.5901,0.5696,0.5687,0.4829,0.5823
nl,da,61.43,8,22,0.21722217300000002,4947,1472,3.360733695652174,0.203165045,0.24126956100000002,0.02494295086885134,0.5714,0.467,0.7087,0.0002,0.6068,0.0215
nl,sv,61.29,9,21,0.200070728,4807,1472,3.265625,0.193727962,0.24126956100000002,0.038827774718181586,0.5714,0.3625,0.4276,0.0002,0.46,0.0578
nl,zh,39.7,25,5,0.13093448900000002,4497,1472,3.0550271739130435,0.178585916,0.24126956100000002,0.06749994465976578,1.0,0.6338,0.6389,0.0002,0.6068,1.0
pt,cs,56.4,20,10,0.299517951,114304,1681,67.99762046400951,0.091965586,0.234453318,0.36935346789627793,0.8571,0.5710000000000001,0.4985,0.0002,0.4431,0.0859
pt,ru,64.66,11,19,0.145046406,55398,1681,32.955383700178466,0.123916395,0.234453318,0.22228081244321152,0.8,0.4995,0.5246,0.6162,0.47,0.2778
pt,no,66.28,7,23,0.230400269,34170,1681,20.327186198691255,0.106159434,0.234453318,0.29943264042242196,0.8333,0.5702,0.7396,0.0002,0.6328,0.1109
pt,es,76.78,1,29,0.57409406,31546,1681,18.76621058893516,0.07918718599999999,0.234453318,0.4385717980764162,0.1538,0.3983,0.4921,0.5922,0.4797,0.0156
pt,ko,22.55,29,1,0.13279132800000001,30426,1681,18.099940511600238,0.294432976,0.234453318,0.06544782277787033,1.0,0.7008,0.6299,0.6409999999999999,0.5185,0.4962
pt,et,44.63,24,6,0.154135789,23460,1681,13.955978584176085,0.221928097,0.234453318,0.0028540266780772666,1.0,0.5122,0.7090000000000001,0.0002,0.6328,0.1341
pt,pl,47.94,22,8,0.166846536,22646,1681,13.471743010113029,0.223329008,0.234453318,0.0022513001434927727,0.8333,0.42200000000000004,0.4844,0.6162,0.4584,0.1016
pt,nl,65.74,9,21,0.252943857,19452,1681,11.571683521713267,0.133302703,0.234453318,0.18613339068797508,0.9,0.4863,0.4276,0.0002,0.3863,0.0653
pt,la,43.7,25,5,0.093316066,17140,1681,10.196311719214753,0.158874645,0.234453318,0.10391679844360463,0.1667,0.6257,0.7703,0.0002,0.6328,0.0686
pt,fr,75.88,2,28,0.34765091,16032,1681,9.537180249851279,0.118520741,0.234453318,0.2445108935457341,0.4375,0.4643,0.4704,0.5456,0.3947,0.0411
pt,de,64.01,12,18,0.179365422,14613,1681,8.693039857227841,0.187631727,0.234453318,0.03988224227037563,0.8571,0.5339,0.5185,0.5456,0.4343,0.0745
pt,hi,30.37,27,3,0.10573902199999999,14963,1681,8.901249256395003,0.060393443,0.234453318,0.5511687270697662,0.875,0.5821,0.5451,0.5922,0.47700000000000004,0.3738
pt,ca,72.99,4,26,0.42086960700000003,14832,1681,8.823319452706722,0.07401331900000001,0.234453318,0.46828746692236634,0.0909,0.4327,0.4069,0.6162,0.2848,0.0313
pt,it,74.55,3,27,0.31330791199999997,13685,1681,8.14098750743605,0.102554534,0.234453318,0.3164964308924257,0.3,0.298,0.3309,0.0002,0.35100000000000003,0.069
pt,en,68.22,6,24,0.234333405,14545,1681,8.65258774538965,0.09615563199999999,0.234453318,0.34795017601198547,0.9,0.4734,0.484,0.5687,0.4235,0.0621
pt,fi,29.35,28,2,0.15814087300000002,13581,1681,8.079119571683522,0.302519355,0.234453318,0.08428458724949343,1.0,0.5168,0.5237,0.5687,0.45399999999999996,0.1571
pt,bg,66.18,8,22,0.135045687,10022,1681,5.96192742415229,0.201446082,0.234453318,0.01982008671231008,0.8571,0.3389,0.4385,0.6162,0.4276,0.11900000000000001
pt,sl,61.97,13,17,0.167494064,9290,1681,5.526472337894111,0.237767323,0.234453318,0.00019979911126047814,0.8333,0.4421,0.3827,0.0002,0.3356,0.0789
pt,sk,56.99,19,11,0.170515864,9543,1681,5.676977989292088,0.261917468,0.234453318,0.013722067717846832,0.8333,0.6128,0.6463,0.0002,0.6328,0.0963
pt,ro,69.52,5,25,0.351392186,8795,1681,5.232004759071981,0.167303215,0.234453318,0.08203148994483964,0.3333,0.3757,0.4448,0.6409999999999999,0.4225,0.115
pt,hr,58.04,17,13,0.19020553,7832,1681,4.659131469363474,0.216688845,0.234453318,0.005741057412041475,0.875,0.7699,0.5274,0.0002,0.3806,0.0861
pt,ar,47.43,23,7,0.084370578,6984,1681,4.154669839381321,0.10339868099999999,0.234453318,0.31245826515024017,1.0,0.6128,0.6463,0.0002,0.6328,1.0
pt,lv,56.0,21,9,0.137204115,6475,1681,3.8518738845925045,0.268650981,0.234453318,0.021275515412479296,0.75,0.5713,0.7776,0.5922,0.6328,0.1301
pt,he,57.59,18,12,0.13243159,5725,1681,3.4057108863771566,0.117344567,0.234453318,0.24949734683068356,1.0,0.4554,0.5389,0.0002,0.5958,0.1833
pt,uk,61.14,15,15,0.137707749,5090,1681,3.027959547888162,0.31926283,0.234453318,0.13085079389942256,0.8333,0.4412,0.4225,0.0002,0.4048,0.1164
pt,id,61.01,16,14,0.16368084,5036,1681,2.9958358120166566,0.197096308,0.234453318,0.02538817310106273,1.0,0.4788,0.4951,0.5687,0.4158,0.6254
pt,da,64.76,10,20,0.166750606,4947,1681,2.9428911362284356,0.203165045,0.234453318,0.017809446329140357,0.8571,0.5895,0.7501,0.0002,0.6328,0.0867
pt,sv,61.47,14,16,0.14734873,4807,1681,2.8596073765615704,0.193727962,0.234453318,0.030172897135383334,0.8571,0.4744,0.4869,0.0002,0.493,0.1231
pt,zh,38.79,26,4,0.12638799,4497,1681,2.6751933372992265,0.178585916,0.234453318,0.05678115012987976,1.0,0.6128,0.6463,0.0002,0.6328,1.0
la,cs,34.87,17,13,0.071251153,114304,1260,90.71746031746032,0.091965586,0.365410546,0.5599866733266483,0.8571,0.5463,0.7240000000000001,0.0002,0.6784,0.0454
la,ru,35.8,9,21,0.001845149,55398,1260,43.96666666666667,0.123916395,0.365410546,0.436768268125641,0.8,0.6649,0.7761,0.6162,0.688,0.2255
la,no,35.52,11,19,0.11631537900000001,34170,1260,27.11904761904762,0.106159434,0.365410546,0.503360464001041,0.8333,0.47,0.47,0.0002,0.0,0.1009
la,es,36.14,7,23,0.097438081,31546,1260,25.036507936507938,0.07918718599999999,0.365410546,0.6135472258597676,0.6154,0.6920000000000001,0.7945,0.5922,0.6832,0.0573
la,ko,10.18,29,1,0.000567738,30426,1260,24.14761904761905,0.294432976,0.365410546,0.03772941738466475,1.0,0.7323,0.8216,0.6409999999999999,0.6737,0.4515
la,et,32.05,22,8,0.07969626,23460,1260,18.61904761904762,0.221928097,0.365410546,0.15418261492295246,1.0,0.7219,0.7219,0.0002,0.0,0.1043
la,pl,37.2,4,26,0.016251508,22646,1260,17.97301587301587,0.223329008,0.365410546,0.15118654580716287,0.8333,0.5587,0.7335,0.6162,0.6597,0.0599
la,nl,33.02,21,9,0.06301894799999999,19452,1260,15.438095238095238,0.133302703,0.365410546,0.4034757865024531,0.9,0.575,0.76,0.0002,0.6068,0.0627
la,pt,36.86,5,25,0.088638138,19763,1260,15.684920634920635,0.09546069800000001,0.365410546,0.5457629129513049,0.6667,0.6257,0.7703,0.0002,0.6328,0.0686
la,fr,35.25,14,16,0.167340856,16032,1260,12.723809523809523,0.118520741,0.365410546,0.45650354966837214,0.6875,0.7061,0.8265,0.5456,0.6025,0.0532
la,de,35.55,10,20,0.054928677999999995,14613,1260,11.597619047619048,0.187631727,0.365410546,0.23669979356529075,0.8571,0.6307,0.7836,0.5456,0.6153,0.0375
la,hi,23.4,27,3,0.0,14963,1260,11.875396825396825,0.060393443,0.365410546,0.696764843310528,0.875,0.7019,0.8366,0.5922,0.5363,0.3061
la,ca,35.35,13,17,0.084380101,14832,1260,11.771428571428572,0.07401331900000001,0.365410546,0.6359290649724375,0.5455,0.501,0.7382,0.6162,0.6461,0.0374
la,it,37.74,3,27,0.143070045,13685,1260,10.86111111111111,0.102554534,0.365410546,0.5174562950757358,0.5,0.5215,0.6918,0.0002,0.6737,0.0064
la,en,34.38,18,12,0.057696402,14545,1260,11.543650793650794,0.09615563199999999,0.365410546,0.5429566063049449,0.9,0.6877,0.8146,0.5687,0.5983,0.0794
la,fi,30.86,24,6,0.031154638,13581,1260,10.778571428571428,0.302519355,0.365410546,0.02962221188062522,1.0,0.6833,0.8016,0.5687,0.6506,0.1336
la,bg,36.48,6,24,0.000141935,10022,1260,7.953968253968254,0.201446082,0.365410546,0.2013433604770541,0.8571,0.6321,0.7816,0.6162,0.6416,0.0521
la,sl,39.77,1,29,0.074089845,9290,1260,7.373015873015873,0.237767323,0.365410546,0.12202065973379234,0.8333,0.5959,0.7495,0.0002,0.669,0.0259
la,sk,35.43,12,18,0.015541835,9543,1260,7.5738095238095235,0.261917468,0.365410546,0.0802158985385471,0.8333,0.6555,0.8043,0.0002,0.0,0.0444
la,ro,35.03,16,14,0.070470513,8795,1260,6.98015873015873,0.167303215,0.365410546,0.2939266328444695,0.4444,0.5787,0.7467,0.6409999999999999,0.6552,0.0531
la,hr,39.27,2,28,0.034348165,7832,1260,6.215873015873016,0.216688845,0.365410546,0.1656481285027413,0.875,0.8099,0.9407,0.0002,0.6832,0.0254
la,ar,27.11,26,4,0.0,6984,1260,5.542857142857143,0.10339868099999999,0.365410546,0.5141380693901703,1.0,0.6555,0.8043,0.0002,0.0,1.0
la,lv,33.89,19,11,0.019445036000000002,6475,1260,5.138888888888889,0.268650981,0.365410546,0.07011737678804748,0.75,0.7376,0.7755,0.5922,0.0,0.09300000000000001
la,he,27.85,25,5,0.0,5725,1260,4.5436507936507935,0.117344567,0.365410546,0.4608634425992694,1.0,0.6152,0.7168,0.0002,0.7028,0.1167
la,uk,35.91,8,22,0.0007096730000000001,5090,1260,4.0396825396825395,0.31926283,0.365410546,0.015949176642691375,0.8333,0.6321,0.7571,0.0002,0.6737,0.0583
la,id,31.68,23,7,0.018948265,5036,1260,3.996825396825397,0.197096308,0.365410546,0.21216784051437643,1.0,0.6717,0.8026,0.5687,0.669,0.5572
la,da,33.38,20,10,0.058051238,4947,1260,3.926190476190476,0.203165045,0.365410546,0.19714382167857186,0.8571,0.716,0.716,0.0002,0.0,0.0729
la,sv,35.14,15,15,0.026328862,4807,1260,3.8150793650793653,0.193727962,0.365410546,0.22074472181019086,0.8571,0.6247,0.7852,0.0002,0.6153,0.1009
la,zh,22.15,28,2,0.000496771,4497,1260,3.5690476190476192,0.178585916,0.365410546,0.2614003153522926,1.0,0.6555,0.8043,0.0002,0.0,1.0
fr,cs,58.03,20,10,0.219161677,114304,416,274.7692307692308,0.091965586,0.327345309,0.5170420341275426,0.8571,0.6362,0.5761,0.5456,0.4713,0.0489
fr,ru,66.57,11,19,0.135329341,55398,416,133.16826923076923,0.123916395,0.327345309,0.3862007545127091,0.8,0.5052,0.49700000000000005,0.3333,0.5152,0.2382
fr,no,70.27,7,23,0.29510978,34170,416,82.13942307692308,0.106159434,0.327345309,0.45656491552545364,0.8333,0.6111,0.7746,0.5456,0.6025,0.0715
fr,es,80.06,1,29,0.407285429,31546,416,75.83173076923077,0.07918718599999999,0.327345309,0.5747046986611308,0.3077,0.4148,0.5083,0.4788,0.5804,0.0438
fr,ko,23.55,29,1,0.129041916,30426,416,73.13942307692308,0.294432976,0.327345309,0.010108927773430709,1.0,0.6903,0.5853,0.5804,0.4804,0.4552
fr,et,48.0,24,6,0.184131737,23460,416,56.39423076923077,0.221928097,0.327345309,0.10370765371559905,1.0,0.5868,0.7619,0.5456,0.6025,0.09300000000000001
fr,pl,55.9,22,8,0.135329341,22646,416,54.4375,0.223329008,0.327345309,0.10096958413967834,0.8333,0.5579999999999999,0.5198,0.3333,0.5239,0.063
fr,nl,66.58,10,20,0.275449102,19452,416,46.75961538461539,0.133302703,0.327345309,0.3513839769224987,0.9,0.5127,0.4628,0.5456,0.3411,0.0247
fr,pt,80.01,2,28,0.29261477,19763,416,47.50721153846154,0.09546069800000001,0.327345309,0.5018011034868977,0.4,0.4643,0.4704,0.5456,0.3947,0.0411
fr,la,47.64,25,5,0.136726547,17140,416,41.20192307692308,0.158874645,0.327345309,0.26487217135399926,0.1667,0.7061,0.8265,0.5456,0.6025,0.0532
fr,de,65.88,15,15,0.204091816,14613,416,35.12740384615385,0.187631727,0.327345309,0.18216503067780415,0.8571,0.4632,0.4053,0.2617,0.3886,0.0388
fr,hi,33.18,28,2,0.109381238,14963,416,35.96875,0.060393443,0.327345309,0.6650490516784698,0.875,0.5796,0.4918,0.2677,0.4618,0.3439
fr,ca,76.2,4,26,0.40259481,14832,416,35.65384615384615,0.07401331900000001,0.327345309,0.5989186347827036,0.1818,0.5771,0.466,0.3333,0.4096,0.0343
fr,it,78.64,3,27,0.320858283,13685,416,32.89663461538461,0.102554534,0.327345309,0.4715684333817519,0.3,0.55,0.5283,0.5456,0.4379,0.0497
fr,en,72.79,5,25,0.200598802,14545,416,34.96394230769231,0.09615563199999999,0.327345309,0.4987979191890204,0.9,0.4569,0.4635,0.42700000000000005,0.4753,0.0297
fr,fi,36.21,27,3,0.176646707,13581,416,32.64663461538461,0.302519355,0.327345309,0.005751745340677654,1.0,0.5429,0.4538,0.3277,0.3996,0.1165
fr,bg,67.5,9,21,0.126946108,10022,416,24.091346153846153,0.201446082,0.327345309,0.14792237935161287,0.8571,0.501,0.4735,0.3333,0.4788,0.0927
fr,sl,66.08,13,17,0.188722555,9290,416,22.33173076923077,0.237767323,0.327345309,0.07488422584907746,0.8333,0.5798,0.5521,0.5456,0.4688,0.0492
fr,sk,61.13,18,12,0.135329341,9543,416,22.939903846153847,0.261917468,0.327345309,0.03994964605009609,0.8333,0.5721,0.5862,0.5456,0.6025,0.062
fr,ro,71.01,6,24,0.302894212,8795,416,21.141826923076923,0.167303215,0.327345309,0.23903208890819624,0.3333,0.5259,0.4671,0.3918,0.4336,0.0841
fr,hr,66.05,14,16,0.168662675,7832,416,18.826923076923077,0.216688845,0.327345309,0.11427239594299407,0.875,0.7896,0.623,0.5456,0.483,0.0586
fr,ar,49.79,23,7,0.090319361,6984,416,16.78846153846154,0.10339868099999999,0.327345309,0.4680333626468142,1.0,0.5721,0.5862,0.5456,0.6025,1.0
fr,lv,60.06,19,11,0.15489022,6475,416,15.564903846153847,0.268650981,0.327345309,0.03214992958137026,0.75,0.5127,0.6649,0.3862,0.6025,0.0895
fr,he,56.62,21,9,0.119860279,5725,416,13.76201923076923,0.117344567,0.327345309,0.4115564525532801,1.0,0.4676,0.5812,0.5456,0.6082,0.1678
fr,uk,64.3,17,13,0.133632735,5090,416,12.235576923076923,0.31926283,0.327345309,0.0006096448738773595,0.8333,0.501,0.5182,0.5456,0.4596,0.0828
fr,id,64.34,16,14,0.160279441,5036,416,12.10576923076923,0.197096308,0.327345309,0.15832028340112686,1.0,0.557,0.499,0.42700000000000005,0.4688,0.5959
