,language,language code,data size,sentence length,tag per word,num type fusion tag,num type tag,average tag type length,average type tag for word,ACCMP freq,ACH freq,ACTY freq,ATEL freq,DUR freq,DYN freq,PCT freq,SEMEL freq,STAT freq,TEL freq,ANIM freq,HUM freq,INAN freq,NHUM freq,HAB freq,IPFV freq,ITER freq,PFV freq,PRF freq,PROG freq,PROSP freq,ABL freq,ABS freq,ACC freq,ALL freq,ANTE freq,APPRX freq,APUD freq,AT freq,AVR freq,BEN freq,BYWAY freq,CIRC freq,COM freq,COMPV freq,DAT freq,EQTV freq,ERG freq,ESS freq,FRML freq,GEN freq,IN freq,INS freq,INTER freq,NOM freq,NOMS freq,ON freq,ONHR freq,ONVR freq,POST freq,PRIV freq,PROL freq,PROPR freq,PROX freq,PRP freq,PRT freq,REL freq,REM freq,SUB freq,TERM freq,TRANS freq,VERS freq,VOC freq,AB freq,CMPR freq,EQT freq,RL freq,SPRL freq,DEF freq,INDF freq,NSPEC freq,SPEC freq,ABV freq,BEL freq,EVEN freq,MED freq,NOREF freq,NVIS freq,PHOR freq,REF1 freq,REF2 freq,REMT freq,VIS freq,ASSUM freq,AUD freq,DRCT freq,FH freq,HRSY freq,INFER freq,NFH freq,NVSEN freq,QUOT freq,RPRT freq,SEN freq,FIN freq,NFIN freq,{FIN/NFIN} freq,BANTU1-23 freq,FEM freq,MASC freq,NAKH1-8 freq,NEUT freq,FOC freq,TOP freq,DECL freq,INT freq,ADM freq,AUNPRP freq,AUPRP freq,COND freq,DEB freq,DED freq,IMP freq,IND freq,INTEN freq,IRR freq,LKLY freq,OBLIG freq,OPT freq,PERM freq,POT freq,PURP freq,REAL freq,SBJV freq,SIM freq,DU freq,GPAUC freq,GRPL freq,INVN freq,PAUC freq,PL freq,SG freq,ADJ freq,ADP freq,ADV freq,ART freq,AUX freq,CLF freq,COMP freq,CONJ freq,DET freq,INTJ freq,N freq,NUM freq,PART freq,PRO freq,PROPN freq,V freq,V.CVB freq,V.MSDR freq,V.PTCP freq,0 freq,1 freq,2 freq,3 freq,4 freq,EXCL freq,INCL freq,OBV freq,PRX freq,POS freq,NEG freq,AVOID freq,COL freq,ELEV freq,FOREG freq,FORM freq,HIGH freq,HUMB freq,INFM freq,LIT freq,LOW freq,POL freq,STELEV freq,STSUPR freq,ALN freq,NALN freq,PSS1D freq,PSS1DE freq,PSS1DI freq,PSS1P freq,PSS1PE freq,PSS1PI freq,PSS1S freq,PSS2D freq,PSS2DF freq,PSS2DM freq,PSS2P freq,PSS2PF freq,PSS2PM freq,PSS2S freq,PSS2SF freq,PSS2SFORM freq,PSS2SINFM freq,PSS2SM freq,PSS3D freq,PSS3DF freq,PSS3DM freq,PSS3P freq,PSS3PF freq,PSS3PM freq,PSS3S freq,PSS3SF freq,PSS3SM freq,PSSD freq,CN_R_MN freq,DS freq,DSADV freq,LOG freq,OR freq,SEQMA freq,SEMMA freq,SS freq,SSADV freq,1DAY freq,FUT freq,HOD freq,IMMED freq,PRS freq,PST freq,RCT freq,RMT freq,APPL freq,CAUS freq,DITR freq,IMPRS freq,INTR freq,RECP freq,REFL freq,TR freq,ACFOC freq,ACT freq,AGFOC freq,ANTIP freq,BFOC freq,CFOC freq,DIR freq,IFOC freq,INV freq,LFOC freq,MID freq,PASS freq,PFOC freq,OHIOSTATE-01-2,EDINBURGH-01-2,CMU-01-2-DataAug,CHARLES-SAARLAND-02-2,Unknown,CARNEGIEMELLON-02-2
0,UD_Afrikaans-AfriBooms,afr,1547,25.11,1.7000489148623947,81.0,29.0,24.84244265376001,1.2213100735419873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000926807919058775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07756867389233581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028576577504312232,0.0,0.0012099992276600675,0.0,0.07177612439821847,0.01966892361558067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007465952681306799,0.0,0.12916098138660762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08387611667481915,0.18363669129572896,0.06366655510645419,0.12620034497850321,0.04234997296810236,0.0,0.0,0.0,0.0,0.06134953530880725,0.10766418659732771,0.0,0.21123497155214582,0.0044023376155291815,0.029426151430116107,0.07553484540329017,0.01228020492752877,0.15482841181165202,0.0,0.0,0.01820147774373761,0.0,0.022938495996704684,0.0068738253996859155,0.014185310094482918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12916098138660762,0.02566743042504441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008495739258038772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.57,97.27,96.94,99.23,99.23,96.99
1,UD_Akkadian-PISANDUB,aka,80,17.81,0.9873684210526316,11.0,11.0,18.76,1.014265335235378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456140350877193,0.08,0.015438596491228071,0.0,0.0,0.0,0.0,0.07368421052631578,0.020350877192982456,0.0,0.37894736842105264,0.007017543859649123,0.02175438596491228,0.10175438596491228,0.13543859649122808,0.10736842105263159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.65,80.2,79.21,89.11,85.15,79.7
2,UD_Amharic-ATT,amh,859,9.26,1.6174547283702214,57.0,34.0,22.668385311871226,1.177431906614786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004024144869215292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002640845070422535,0.0,0.0,0.0,0.0008802816901408451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624748490945676,0.12323943661971831,0.0,0.006664989939637827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017605633802816902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012575452716297788,0.0,0.0,0.0,0.0,0.02665995975855131,0.21629778672032193,0.011066398390342052,0.06614688128772636,0.009557344064386318,0.0,0.0,0.0,0.0,0.03194164989939638,0.048667002012072434,0.0071680080482897385,0.14788732394366197,0.0035211267605633804,0.0868963782696177,0.25553319919517103,0.02414486921529175,0.19781187122736418,0.005533199195171026,0.016725352112676055,0.0,0.0,0.04137323943661972,0.014210261569416498,0.18158953722334004,0.0,0.0,0.0,0.0,0.0,0.0,0.019114688128772636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012575452716297788,0.0,0.0,0.0,0.009054325955734407,0.0,0.0,0.0,0.001006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012701207243460765,0.0,86.86,85.44,86.58,87.43,89.79,85.54
3,UD_Ancient_Greek-PROIEL,grc,13664,12.55,4.049207478510363,2041.0,49.0,62.15914577963354,1.2583165497604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019250282835115876,0.0,0.08929425349024364,0.0,0.0,0.0,0.0,0.0,0.1848750277003464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08308937589661648,0.0,0.0,0.0,0.0,0.13315993888428837,0.0,0.0,0.0,0.17140974352395058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003872216844143272,0.0,0.0033765264348779435,0.0,0.0023501557051050282,0.0,0.13309579071367755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12571875109343472,0.021740398185189937,0.0,0.0,0.13415715135469272,0.3119700486359766,0.0,0.10152322746941299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008362588786899777,0.10571035351473658,0.0,0.0,0.0,0.0,0.001732000606491795,0.0,0.0,0.0,0.0,0.00991380818530657,0.0,0.0,0.0,0.0,0.0,0.0,0.23502140216237652,0.4671036517804033,0.07858734065011255,0.0729306383326141,0.10791471792299887,0.0,0.0,0.0,0.0,0.08490885128121392,0.14929028796696953,0.002554263520684869,0.167222617478627,0.007447019442727347,0.0,0.0835792346540081,0.04161466777079276,0.20389204446051387,5.831651873709747e-05,0.0,0.05636874701127841,0.0,0.0303945695657752,0.034126826764949436,0.12957347298195687,0.0,0.0,0.0,0.0,0.0,0.0,0.016900127130010847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010246212342108025,0.0,0.0,0.08371919429897713,0.10853870467348581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030966071449398756,0.0,0.0,0.1425722250084559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03708347426492028,0.024084722238421254,0.0,77.3,89.65,86.01,92.37,92.94,85.51
4,UD_Ancient_Greek-Perseus,grc,11135,14.56,3.259188229200069,1588.0,44.0,52.195166621444955,1.2094534300055773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025702375373079105,0.0,0.010822377346390074,0.0,0.0,0.0,0.0,0.0,0.17001923978194913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07085419698576749,0.0,0.0,6.166596778569843e-06,0.0,0.09294294664660467,0.0,0.0,0.0,0.14174539355220642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006222096149576971,0.0,0.0022199748402851435,0.0,0.0019609777755852102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134468809353494,0.02039910214350904,0.0,0.0,0.1260637379443033,0.2620433635085469,0.0,0.09086480353222663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060740978268912955,0.09564391603561827,0.0,0.0,0.0,0.0,0.0051121087294344,0.0,0.0,0.0,0.0,0.006616758343405442,0.0,0.003761624034927604,0.0,0.0,0.0,0.0,0.18549739769615944,0.4059593991268099,0.10652795934979403,0.052545571150193635,0.09338077501788312,0.0,0.0,0.0,0.0,0.04437483041858859,0.0583791717027207,0.0021028095014923166,0.203380528354012,0.0011284872104782811,0.0666424113860043,0.06272662243161244,0.0,0.18574406156730225,0.0,0.0,0.05188574529488666,0.0,0.013813176783996448,0.014621000961989098,0.08694901457783479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007739078957105153,0.0,0.0,0.06795589649983967,0.10812510791544362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12922720209170963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04903677758318739,0.006999087343676771,0.0,85.33,87.83,84.27,90.88,91.94,84.16
5,UD_Arabic-PADT,ara,6131,36.78,2.974145653542888,665.0,35.0,51.98977799852768,1.918594306049822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03620495445555092,0.0,0.04082591998013251,0.0,0.0,0.0,0.0,0.0,0.10335529991928832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34727753288335833,0.0,0.0,0.0,0.06893753270597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21054662208307096,0.09751922445830044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036400081598623464,0.0,0.0,0.0,0.10257035663920104,0.1355202355716782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026652593860590525,0.02899411957746104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004740702635103373,0.0,0.00591146549353863,0.0,0.0,0.0,0.0,0.09075186035992089,0.47598162257088883,0.10323999751656364,0.15045633143232193,0.0037739363353348648,0.0,0.0,0.0,0.0,0.08990039646287706,0.020856430769776578,3.104295457972274e-05,0.33216848341862754,0.02727345295218498,0.013747594171020072,0.03864404374395771,0.0008248556502612042,0.07722600157875598,0.0,0.0,0.0,0.0,0.0029136030226968347,0.0010776339946960895,0.11172359353242214,0.0,0.0,0.0,0.0,0.0,0.0,9.312886373916822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13496146238924317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07263607900875411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00439479542692932,0.0,91.45,90.24,91.52,95.66,95.52,92.09
6,UD_Arabic-PUD,ara,800,21.06,3.7269813000890,381.0,38.0,51.10240427426536,1.2159343477517524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05989907984565153,0.0,0.2780647076283764,0.0,0.046067082220243395,0.0,0.04903532205402197,0.0,0.0,0.0,0.0,0.0,0.0686850697536361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3153457999406352,0.0,0.0,0.0,0.07414663104778867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815672306322351,0.09694271297120807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22119323241317898,0.3568417928168596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031463342238052835,0.03633125556544969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006470762837637281,0.0,0.0066488572276639955,0.0,0.0,0.0,0.0,0.08958147818343722,0.4951024042742654,0.09759572573463936,0.17263282873256158,0.01840308696942713,0.0,0.0,0.0,0.0,0.04060552092609083,0.00819234194122885,0.0,0.26791332739685364,0.01792816859602256,0.02825764321757198,0.06268922528940338,0.08358563371920451,0.09302463639062036,0.0,0.0,0.0073612347877708515,0.0,0.006233303650934996,0.0017215791035915702,0.12793113683585633,0.0,0.0,0.0,0.0,0.0,0.0,0.00819234194122885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003502523003858712,0.0,0.0,0.03959631938260611,0.05200356188780053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09243098842386464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012110418521816563,0.0,73.8,74.67,77.89,84.53,85.04,71.5
7,UD_Armenian-ArmTDP,hye,824,22.57,3.2052702339338532,561.0,63.0,44.595966657703684,1.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06006991126646948,0.0,0.23377251949448777,0.0,0.12546383436407638,5.377789728421619e-05,0.05092766872815273,0.0,0.00010755579456843238,0.015272922828717396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11642914762032805,0.0,0.0,0.017155149233664964,0.0,0.015703146006991128,0.0,0.020865824146275882,0.0,0.17854261898359775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018822264049475664,0.0,0.0009680021511158913,0.0,0.09943533207851574,0.21344447432105404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10309222909384243,0.011616025813390697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056466792148427,0.0,0.0,0.0007528905619790267,0.08954019897821995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007152460338800753,0.0,0.0,0.0,0.0,0.0,0.0,0.09965044366765259,0.3385318634041409,0.08163484807744018,0.029792955095455768,0.04667921484269965,0.0,0.0,0.0,0.0,0.06496369991933315,0.040440978757730575,0.00048400107555794566,0.25227211616025813,0.012100026888948642,0.010164022586716859,0.037752083893519764,0.04162409249798333,0.19467598816886258,0.013229362731917183,0.0,0.06689970422156494,0.0,0.0222640494756655,0.004302231782737295,0.10578112395805324,0.0,0.0,0.0,0.0,0.0,0.13353051895670878,0.013713363807475128,0.0,0.0,0.0,0.0,0.00026888948642108095,0.0,0.0,0.0006991126646948105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005377789728421619,0.0,0.0,0.00037644528098951333,0.0,0.0,0.0,0.0,0.0,0.0,0.00032266738370529714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021511158913686476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05302500672223716,0.020059155687012636,0.0,0.0,0.0,0.0004302231782737295,0.0,0.0,0.0,5.377789728421619e-05,0.005377789728421619,0.0,0.0,0.06722237160527024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05168055929013175,0.008927130949179888,0.0,84.93,88.4,83.83,92.77,93.34,81.84
8,UD_Bambara-CRB,bam,820,13.66,1.339937527889335,44.0,31.0,19.49879518072289,1.176278563656148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022936189201249443,0.0,0.06523873270861223,0.0,0.00035698348951361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01463632307005801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006247211066488174,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031236055332440876,0.0,0.0,0.0,0.0,0.0,0.0,0.027576974564926374,0.10950468540829987,0.0050870147255689425,0.07666220437304774,0.01285140562248996,0.0,0.0,0.0,0.0,0.017313699241410085,0.03641231593038822,0.013922356091030789,0.15591253904506916,0.0069611780455153946,0.052565818830879074,0.18161535029004908,0.021240517626059795,0.2784471218206158,0.0,0.0013386880856760374,0.002677376171352075,0.0,0.016688978134761268,0.009727800089245873,0.1000446229361892,0.0,0.0,0.0,0.0,0.0,0.08969210174029452,0.011334225792057118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006247211066488174,0.0,0.0,0.0,0.0027666220437304774,0.0,0.0,0.0,0.001249442213297635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1,91.12,92.41,93.32,93.93,92.1
